payment_id,invoice_id,customer_id,payment_date,payment_amount,payment_status,days_to_pay,payment_method
79724,80541,24555,2026-04-02,79.0,paid,1.0,card
79725,80542,24555,2026-05-28,79.0,paid,27.0,wire
79726,80543,24555,2026-06-06,79.0,paid,5.0,card
79727,80544,24556,2024-01-24,29.0,paid,23.0,card
79728,80545,24556,2024-02-25,29.0,paid,24.0,card
79729,80546,24556,2024-03-04,29.0,paid,3.0,card
79730,80547,24556,2024-04-08,29.0,paid,7.0,ach
79731,80548,24556,2024-05-27,29.0,paid,26.0,wire
79732,80549,24556,2024-06-07,29.0,paid,6.0,card
79733,80550,24556,2024-07-27,29.0,paid,26.0,ach
79734,80551,24556,2024-08-30,29.0,paid,29.0,card
79735,80552,24556,2024-10-01,29.0,paid,30.0,card
79736,80553,24556,2024-10-18,29.0,paid,17.0,card
79737,80554,24556,2024-11-16,29.0,paid,15.0,wire
79738,80555,24556,2024-12-28,29.0,paid,27.0,ach
79739,80556,24556,2025-01-03,29.0,paid,2.0,ach
79740,80557,24556,2025-02-13,29.0,paid,12.0,ach
79741,80558,24556,2025-03-27,29.0,paid,26.0,card
79742,80559,24556,2025-04-11,19.0,paid,10.0,wire
79743,80560,24556,2025-05-30,29.0,paid,29.0,ach
79744,80561,24556,2025-06-10,29.0,paid,9.0,card
79745,80562,24556,2025-07-22,29.0,paid,21.0,card
79746,80563,24556,2025-08-31,29.0,paid,30.0,wire
79747,80564,24556,2025-09-06,29.0,paid,5.0,card
79748,80565,24556,2025-10-14,29.0,paid,13.0,card
79749,80566,24556,2025-11-25,29.0,paid,24.0,card
79750,80567,24556,2025-12-07,29.0,paid,6.0,wire
79751,80568,24556,2026-01-12,29.0,paid,11.0,ach
79752,80569,24556,2026-02-25,29.0,paid,24.0,card
79753,80570,24556,2026-03-03,29.0,paid,2.0,card
79754,80571,24556,2026-04-19,29.0,paid,18.0,card
79755,80572,24556,2026-05-05,29.0,paid,4.0,ach
79756,80573,24556,2026-06-27,29.0,paid,26.0,card
79757,80574,24562,2024-01-25,29.0,paid,24.0,card
79758,80575,24562,2024-02-27,29.0,paid,26.0,card
79759,80576,24562,2024-03-07,29.0,paid,6.0,card
79760,80577,24579,2024-01-23,29.0,paid,22.0,card
79761,80578,24579,2024-03-02,29.0,paid,30.0,ach
79762,80579,24579,2024-03-23,29.0,paid,22.0,card
79763,80580,24579,2024-04-28,29.0,paid,27.0,card
79764,80581,24579,2024-05-14,29.0,paid,13.0,ach
79765,80582,24579,2024-06-11,29.0,paid,10.0,ach
79766,80583,24579,2024-07-10,29.0,paid,9.0,card
79767,80584,24579,2024-08-06,29.0,paid,5.0,wire
79768,80585,24579,2024-09-18,29.0,paid,17.0,card
79769,80586,24579,2024-10-20,29.0,paid,19.0,card
79770,80587,24579,2024-11-17,29.0,paid,16.0,card
79771,80588,24579,2024-12-28,29.0,paid,27.0,wire
79772,80589,24579,2025-01-09,29.0,paid,8.0,card
79773,80590,24579,2025-02-25,29.0,paid,24.0,card
79774,80591,24579,2025-03-12,29.0,paid,11.0,card
79775,80592,24579,2025-04-03,29.0,paid,2.0,card
79776,80593,24579,2025-05-24,29.0,paid,23.0,card
79777,80594,24579,2025-06-19,29.0,paid,18.0,card
79778,80595,24579,2025-07-04,29.0,paid,3.0,card
79779,80596,24579,2025-08-30,29.0,paid,29.0,ach
79780,80597,24579,2025-09-21,29.0,paid,20.0,ach
79781,80598,24579,2025-10-29,29.0,paid,28.0,ach
79782,80599,24579,2025-11-30,29.0,paid,29.0,ach
79783,80600,24579,2025-12-15,29.0,paid,14.0,wire
79784,80601,24579,2026-01-18,29.0,paid,17.0,card
79785,80602,24579,,0.0,unpaid,,
79786,80603,24579,2026-03-18,29.0,paid,17.0,wire
79787,80604,24579,,0.0,unpaid,,
79788,80605,24579,2026-06-04,29.0,late_paid,34.0,card
79789,80606,24579,,0.0,unpaid,,
79790,80607,24580,2024-01-25,29.0,paid,24.0,card
79791,80608,24580,2024-03-02,29.0,paid,30.0,ach
79792,80609,24580,2024-03-19,39.0,paid,18.0,card
79793,80610,24580,2024-04-30,29.0,paid,29.0,card
79794,80611,24580,2024-05-26,29.0,paid,25.0,ach
79795,80612,24580,2024-06-09,29.0,paid,8.0,card
79796,80613,24580,2024-07-05,29.0,paid,4.0,ach
79797,80614,24580,2024-08-11,29.0,paid,10.0,card
79798,80615,24580,2024-09-07,29.0,paid,6.0,ach
79799,80616,24580,2024-10-05,29.0,paid,4.0,ach
79800,80617,24580,2024-11-12,29.0,paid,11.0,wire
79801,80618,24580,2024-12-22,19.0,paid,21.0,card
79802,80619,24580,2025-01-04,29.0,paid,3.0,card
79803,80620,24580,2025-02-20,39.0,paid,19.0,card
79804,80621,24580,2025-03-27,29.0,paid,26.0,card
79805,80622,24580,2025-04-02,29.0,paid,1.0,card
79806,80623,24580,2025-05-19,29.0,paid,18.0,card
79807,80624,24580,2025-06-22,39.0,paid,21.0,ach
79808,80625,24580,2025-07-19,29.0,paid,18.0,wire
79809,80626,24580,2025-08-24,29.0,paid,23.0,ach
79810,80627,24580,2025-09-28,29.0,paid,27.0,card
79811,80628,24580,2025-10-31,29.0,paid,30.0,wire
79812,80629,24580,2025-11-06,29.0,paid,5.0,ach
79813,80630,24580,2025-12-07,39.0,paid,6.0,card
79814,80631,24580,2026-01-05,29.0,paid,4.0,card
79815,80632,24580,2026-03-03,29.0,paid,30.0,card
79816,80633,24580,2026-03-11,29.0,paid,10.0,wire
79817,80634,24580,2026-04-10,29.0,paid,9.0,ach
79818,80635,24580,2026-05-20,29.0,paid,19.0,card
79819,80636,24580,2026-06-06,29.0,paid,5.0,card
79820,80637,24592,2025-08-26,79.0,paid,25.0,card
79821,80638,24592,2025-09-21,79.0,paid,20.0,ach
79822,80639,24592,2025-10-17,79.0,paid,16.0,wire
79823,80640,24592,2025-11-09,79.0,paid,8.0,wire
79824,80641,24592,2026-01-02,79.0,late_paid,32.0,card
79825,80642,24592,2026-02-14,79.0,late_paid,44.0,card
79826,80643,24609,2025-08-13,29.0,late_paid,43.0,card
79827,80644,24609,2025-08-21,29.0,paid,20.0,wire
79828,80645,24609,2025-09-26,29.0,paid,25.0,ach
79829,80646,24609,2025-10-02,29.0,paid,1.0,wire
79830,80647,24609,2025-11-10,19.0,paid,9.0,ach
79831,80648,24609,2025-12-04,29.0,paid,3.0,wire
79832,80649,24616,2024-01-26,79.0,paid,25.0,ach
79833,80650,24616,2024-02-14,79.0,paid,13.0,card
79834,80651,24616,2024-03-11,79.0,paid,10.0,wire
79835,80652,24616,2024-04-21,79.0,paid,20.0,ach
79836,80653,24616,2024-05-07,79.0,paid,6.0,ach
79837,80654,24616,2024-06-13,79.0,paid,12.0,card
79838,80655,24616,2024-07-13,79.0,paid,12.0,ach
79839,80656,24616,2024-08-09,79.0,paid,8.0,card
79840,80657,24616,2024-09-08,79.0,paid,7.0,ach
79841,80658,24616,2024-10-10,79.0,paid,9.0,card
79842,80659,24616,2024-11-22,79.0,paid,21.0,card
79843,80660,24616,2024-12-30,79.0,paid,29.0,card
79844,80661,24616,2025-01-31,79.0,paid,30.0,card
79845,80662,24616,2025-02-25,79.0,paid,24.0,card
79846,80663,24616,2025-03-22,79.0,paid,21.0,ach
79847,80664,24616,2025-04-27,79.0,paid,26.0,ach
79848,80665,24616,2025-05-28,79.0,paid,27.0,ach
79849,80666,24616,2025-06-16,79.0,paid,15.0,card
79850,80667,24616,2025-07-14,79.0,paid,13.0,ach
79851,80668,24616,2025-08-27,79.0,paid,26.0,ach
79852,80669,24616,2025-09-10,79.0,paid,9.0,card
79853,80670,24616,2025-10-10,79.0,paid,9.0,ach
79854,80671,24616,2025-11-14,79.0,paid,13.0,ach
79855,80672,24616,2025-12-22,79.0,paid,21.0,ach
79856,80673,24616,,0.0,unpaid,,
79857,80674,24616,2026-02-19,79.0,paid,18.0,card
79858,80675,24616,2026-03-07,79.0,paid,6.0,card
79859,80677,24616,2026-05-25,79.0,paid,24.0,card
79860,80678,24616,2026-06-12,79.0,paid,11.0,ach
79861,80679,24620,2025-03-21,199.0,paid,20.0,card
79862,80680,24620,2025-04-17,199.0,paid,16.0,ach
79863,80681,24620,2025-05-14,199.0,paid,13.0,ach
79864,80682,24620,2025-06-22,199.0,paid,21.0,ach
79865,80683,24620,2025-07-23,199.0,paid,22.0,ach
79866,80684,24620,2025-08-07,199.0,paid,6.0,card
79867,80685,24620,2025-09-07,199.0,paid,6.0,card
79868,80686,24620,2025-10-19,199.0,paid,18.0,wire
79869,80687,24620,2025-12-01,199.0,paid,30.0,card
79870,80688,24620,2025-12-16,199.0,paid,15.0,card
79871,80689,24620,2026-01-04,199.0,paid,3.0,ach
79872,80690,24620,2026-02-08,199.0,paid,7.0,wire
79873,80691,24620,2026-03-16,199.0,paid,15.0,ach
79874,80692,24620,2026-05-15,199.0,late_paid,44.0,ach
79875,80693,24620,2026-05-17,199.0,paid,16.0,card
79876,80694,24620,2026-07-01,199.0,paid,30.0,ach
79877,80695,24627,2024-01-26,29.0,paid,25.0,wire
79878,80696,24627,2024-02-03,29.0,paid,2.0,card
79879,80697,24627,2024-03-25,29.0,paid,24.0,card
79880,80698,24629,2026-03-28,79.0,paid,27.0,ach
79881,80699,24629,2026-04-16,79.0,paid,15.0,card
79882,80700,24629,2026-05-17,79.0,paid,16.0,card
79883,80701,24629,2026-06-03,79.0,paid,2.0,ach
79884,80702,24643,2025-01-20,29.0,paid,19.0,ach
79885,80703,24643,2025-02-09,29.0,paid,8.0,ach
79886,80704,24643,2025-03-28,29.0,paid,27.0,card
79887,80705,24643,2025-04-21,29.0,paid,20.0,card
79888,80706,24643,2025-05-12,29.0,paid,11.0,card
79889,80707,24643,2025-06-15,19.0,paid,14.0,card
79890,80708,24643,2025-07-22,29.0,paid,21.0,card
79891,80709,24643,2025-08-22,29.0,paid,21.0,card
79892,80710,24643,2025-09-02,29.0,paid,1.0,ach
79893,80711,24643,2025-10-11,29.0,paid,10.0,card
79894,80712,24643,2025-11-08,29.0,paid,7.0,ach
79895,80713,24643,2025-12-20,29.0,paid,19.0,card
79896,80714,24643,,0.0,unpaid,,
79897,80715,24643,2026-03-14,29.0,late_paid,41.0,ach
79898,80716,24643,2026-03-07,29.0,paid,6.0,ach
79899,80717,24643,2026-04-04,29.0,paid,3.0,wire
79900,80718,24643,2026-06-10,29.0,late_paid,40.0,wire
79901,80719,24643,2026-06-03,29.0,paid,2.0,ach
79902,80720,24655,2025-06-09,199.0,paid,8.0,ach
79903,80721,24655,2025-07-18,209.0,paid,17.0,card
79904,80722,24655,2025-08-19,209.0,paid,18.0,ach
79905,80723,24655,2025-09-15,199.0,paid,14.0,ach
79906,80724,24655,2025-10-05,199.0,paid,4.0,ach
79907,80725,24655,2025-11-23,199.0,paid,22.0,card
79908,80726,24655,2025-12-23,199.0,paid,22.0,card
79909,80727,24655,2026-01-23,199.0,paid,22.0,card
79910,80728,24655,2026-02-26,199.0,paid,25.0,wire
79911,80729,24655,2026-03-28,199.0,paid,27.0,card
79912,80730,24655,2026-04-22,199.0,paid,21.0,ach
79913,80731,24655,2026-05-18,199.0,paid,17.0,wire
79914,80732,24655,2026-06-05,199.0,paid,4.0,card
79915,80733,24676,2025-01-09,79.0,paid,8.0,card
79916,80734,24676,2025-03-01,79.0,paid,28.0,card
79917,80735,24676,2025-03-08,79.0,paid,7.0,card
79918,80736,24676,2025-04-29,79.0,paid,28.0,card
79919,80737,24676,2025-05-11,79.0,paid,10.0,card
79920,80738,24676,,0.0,unpaid,,
79921,80739,24676,2025-07-28,79.0,paid,27.0,wire
79922,80740,24676,2025-08-09,79.0,paid,8.0,wire
79923,80741,24676,2025-09-28,79.0,paid,27.0,ach
79924,80742,24676,2025-11-08,79.0,late_paid,38.0,ach
79925,80743,24676,2025-12-01,79.0,paid,30.0,card
79926,80744,24676,2025-12-20,79.0,paid,19.0,card
79927,80745,24676,2026-01-21,79.0,paid,20.0,card
79928,80746,24676,2026-02-24,79.0,paid,23.0,card
79929,80747,24676,2026-03-17,79.0,paid,16.0,card
79930,80748,24676,2026-04-14,79.0,paid,13.0,card
79931,80749,24676,2026-05-09,79.0,paid,8.0,ach
79932,80750,24676,2026-06-30,79.0,paid,29.0,card
79933,80751,24679,2024-01-14,79.0,paid,13.0,card
79934,80752,24679,2024-02-12,79.0,paid,11.0,card
79935,80753,24679,2024-03-23,79.0,paid,22.0,card
79936,80754,24679,2024-04-09,79.0,paid,8.0,ach
79937,80755,24679,2024-05-18,79.0,paid,17.0,card
79938,80756,24679,2024-06-05,79.0,paid,4.0,wire
79939,80757,24679,2024-07-24,79.0,paid,23.0,ach
79940,80758,24679,2024-08-19,79.0,paid,18.0,ach
79941,80759,24679,2024-09-18,79.0,paid,17.0,card
79942,80760,24679,2024-10-19,79.0,paid,18.0,card
79943,80761,24679,2024-11-09,79.0,paid,8.0,card
79944,80762,24679,2024-12-20,79.0,paid,19.0,card
79945,80763,24679,2025-01-08,79.0,paid,7.0,card
79946,80764,24679,,0.0,unpaid,,
79947,80765,24679,2025-03-15,79.0,paid,14.0,card
79948,80766,24679,2025-04-09,79.0,paid,8.0,card
79949,80767,24679,2025-05-17,79.0,paid,16.0,wire
79950,80768,24679,2025-06-21,79.0,paid,20.0,card
79951,80769,24679,2025-07-27,79.0,paid,26.0,card
79952,80770,24679,,0.0,unpaid,,
79953,80771,24679,2025-09-29,79.0,paid,28.0,card
79954,80772,24679,,0.0,unpaid,,
79955,80773,24679,2025-11-15,79.0,paid,14.0,card
79956,80774,24679,2025-12-15,79.0,paid,14.0,card
79957,80775,24679,2026-01-30,79.0,paid,29.0,ach
79958,80776,24679,2026-03-02,79.0,paid,29.0,card
79959,80777,24679,,0.0,unpaid,,
79960,80778,24679,2026-04-10,79.0,paid,9.0,card
79961,80779,24679,2026-05-11,89.0,paid,10.0,ach
79962,80780,24679,2026-06-24,79.0,paid,23.0,card
79963,80781,24683,2024-08-16,29.0,paid,15.0,wire
79964,80782,24683,2024-09-15,29.0,paid,14.0,card
79965,80783,24683,2024-10-11,29.0,paid,10.0,card
79966,80784,24683,2024-11-10,29.0,paid,9.0,card
79967,80785,24683,,0.0,unpaid,,
79968,80786,24683,2025-01-17,29.0,paid,16.0,card
79969,80787,24683,2025-02-14,29.0,paid,13.0,card
79970,80788,24695,2024-01-31,29.0,paid,30.0,card
79971,80789,24695,2024-02-05,29.0,paid,4.0,card
79972,80790,24695,2024-04-06,29.0,late_paid,36.0,card
79973,80791,24695,2024-04-05,29.0,paid,4.0,card
79974,80792,24695,2024-05-11,29.0,paid,10.0,ach
79975,80793,24695,2024-06-11,29.0,paid,10.0,card
79976,80794,24695,2024-08-12,29.0,late_paid,42.0,card
79977,80795,24695,2024-08-12,29.0,paid,11.0,card
79978,80796,24695,2024-09-13,29.0,paid,12.0,card
79979,80797,24695,2024-10-30,29.0,paid,29.0,ach
79980,80798,24695,2024-11-05,29.0,paid,4.0,card
79981,80799,24695,2024-12-11,29.0,paid,10.0,card
79982,80800,24695,2025-01-09,29.0,paid,8.0,card
79983,80801,24695,2025-02-15,29.0,paid,14.0,wire
79984,80802,24695,2025-03-10,29.0,paid,9.0,card
79985,80803,24695,2025-04-13,29.0,paid,12.0,card
79986,80804,24695,2025-05-31,29.0,paid,30.0,ach
79987,80805,24695,,0.0,unpaid,,
79988,80806,24695,2025-07-25,29.0,paid,24.0,card
79989,80807,24695,2025-08-11,19.0,paid,10.0,wire
79990,80808,24695,2025-09-11,29.0,paid,10.0,ach
79991,80809,24695,2025-10-04,29.0,paid,3.0,card
79992,80810,24695,2025-11-12,29.0,paid,11.0,card
79993,80811,24695,,0.0,unpaid,,
79994,80812,24695,2026-01-16,29.0,paid,15.0,card
79995,80813,24695,2026-03-02,29.0,paid,29.0,card
79996,80814,24695,2026-03-16,29.0,paid,15.0,card
79997,80815,24695,2026-04-10,29.0,paid,9.0,wire
79998,80816,24695,2026-05-31,29.0,paid,30.0,card
79999,80817,24695,2026-06-09,29.0,paid,8.0,wire
80000,80818,24703,2025-04-20,79.0,paid,19.0,card
80001,80819,24703,2025-05-13,79.0,paid,12.0,ach
80002,80820,24703,2025-06-26,79.0,paid,25.0,ach
80003,80821,24703,2025-07-29,79.0,paid,28.0,card
80004,80822,24703,2025-08-16,79.0,paid,15.0,wire
80005,80823,24703,2025-09-02,79.0,paid,1.0,ach
80006,80824,24703,2025-10-30,79.0,paid,29.0,ach
80007,80825,24703,2025-11-11,89.0,paid,10.0,wire
80008,80826,24703,2025-12-14,79.0,paid,13.0,ach
80009,80827,24703,2026-01-15,79.0,paid,14.0,ach
80010,80828,24703,2026-03-02,69.0,paid,29.0,ach
80011,80829,24703,2026-03-30,79.0,paid,29.0,card
80012,80830,24703,2026-04-24,79.0,paid,23.0,card
80013,80831,24703,2026-05-19,79.0,paid,18.0,wire
80014,80832,24703,2026-06-11,79.0,paid,10.0,card
80015,80833,24704,2026-03-24,29.0,paid,23.0,card
80016,80834,24704,2026-04-30,29.0,paid,29.0,card
80017,80835,24704,2026-05-08,29.0,paid,7.0,card
80018,80836,24704,2026-06-02,29.0,paid,1.0,ach
80019,80837,24711,2024-06-06,79.0,paid,5.0,card
80020,80838,24711,2024-07-29,79.0,paid,28.0,ach
80021,80839,24711,2024-08-22,79.0,paid,21.0,card
80022,80840,24711,2024-09-24,79.0,paid,23.0,ach
80023,80841,24711,2024-10-29,89.0,paid,28.0,card
80024,80842,24711,2024-11-19,79.0,paid,18.0,ach
80025,80843,24711,2024-12-25,79.0,paid,24.0,ach
80026,80844,24711,2025-01-05,79.0,paid,4.0,ach
80027,80845,24711,2025-02-26,79.0,paid,25.0,ach
80028,80846,24711,2025-03-10,79.0,paid,9.0,card
80029,80847,24711,2025-04-28,79.0,paid,27.0,card
80030,80848,24711,2025-05-05,79.0,paid,4.0,ach
80031,80849,24711,2025-06-21,79.0,paid,20.0,card
80032,80850,24711,2025-07-04,79.0,paid,3.0,ach
80033,80851,24711,2025-08-04,79.0,paid,3.0,wire
80034,80852,24711,2025-09-09,79.0,paid,8.0,ach
80035,80853,24711,2025-10-04,79.0,paid,3.0,card
80036,80854,24711,2025-11-13,79.0,paid,12.0,ach
80037,80855,24711,2025-12-14,79.0,paid,13.0,card
80038,80856,24711,2026-01-25,79.0,paid,24.0,card
80039,80857,24711,2026-02-27,79.0,paid,26.0,ach
80040,80858,24711,2026-03-22,79.0,paid,21.0,ach
80041,80859,24711,2026-04-13,69.0,paid,12.0,wire
80042,80860,24711,2026-05-04,79.0,paid,3.0,ach
80043,80862,24712,2024-01-13,29.0,paid,12.0,card
80044,80863,24712,2024-02-28,29.0,paid,27.0,card
80045,80864,24712,2024-03-20,29.0,paid,19.0,card
80046,80865,24712,2024-04-17,29.0,paid,16.0,ach
80047,80866,24712,2024-05-21,29.0,paid,20.0,card
80048,80867,24712,2024-06-09,29.0,paid,8.0,ach
80049,80868,24712,2024-07-26,29.0,paid,25.0,card
80050,80869,24712,,0.0,unpaid,,
80051,80870,24712,,0.0,unpaid,,
80052,80871,24712,2024-10-03,29.0,paid,2.0,ach
80053,80872,24712,2024-11-24,29.0,paid,23.0,ach
80054,80873,24712,2024-12-30,29.0,paid,29.0,card
80055,80874,24712,2025-01-23,29.0,paid,22.0,ach
80056,80875,24712,2025-02-10,29.0,paid,9.0,card
80057,80876,24712,2025-03-30,29.0,paid,29.0,wire
80058,80877,24712,2025-05-01,29.0,paid,30.0,card
80059,80878,24712,2025-05-14,29.0,paid,13.0,ach
80060,80879,24712,2025-06-15,29.0,paid,14.0,card
80061,80880,24712,2025-07-19,29.0,paid,18.0,card
80062,80881,24712,2025-08-03,29.0,paid,2.0,card
80063,80882,24712,2025-09-24,29.0,paid,23.0,card
80064,80883,24712,2025-11-06,29.0,late_paid,36.0,card
80065,80884,24712,2025-12-01,29.0,paid,30.0,ach
80066,80885,24712,2025-12-29,29.0,paid,28.0,ach
80067,80886,24712,2026-01-19,29.0,paid,18.0,ach
80068,80887,24712,2026-02-18,29.0,paid,17.0,card
80069,80888,24712,2026-03-16,29.0,paid,15.0,ach
80070,80889,24712,2026-04-28,29.0,paid,27.0,ach
80071,80890,24712,2026-05-30,29.0,paid,29.0,card
80072,80891,24712,2026-06-13,29.0,paid,12.0,card
80073,80892,24713,2024-02-06,79.0,late_paid,36.0,ach
80074,80893,24713,2024-02-09,79.0,paid,8.0,ach
80075,80894,24713,2024-03-15,79.0,paid,14.0,card
80076,80895,24713,2024-04-13,79.0,paid,12.0,wire
80077,80896,24713,2024-05-21,79.0,paid,20.0,card
80078,80897,24713,2024-07-10,79.0,late_paid,39.0,card
80079,80898,24713,2024-07-19,79.0,paid,18.0,wire
80080,80899,24713,2024-08-09,79.0,paid,8.0,card
80081,80900,24713,2024-09-14,79.0,paid,13.0,card
80082,80901,24713,2024-10-15,79.0,paid,14.0,ach
80083,80902,24713,,0.0,unpaid,,
80084,80903,24713,,0.0,unpaid,,
80085,80904,24713,2025-01-26,79.0,paid,25.0,card
80086,80905,24713,2025-02-20,79.0,paid,19.0,card
80087,80906,24713,2025-03-15,79.0,paid,14.0,card
80088,80907,24713,2025-05-04,79.0,late_paid,33.0,ach
80089,80908,24713,2025-05-12,79.0,paid,11.0,card
80090,80909,24713,2025-07-06,79.0,late_paid,35.0,card
80091,80910,24713,2025-07-18,79.0,paid,17.0,card
80092,80911,24713,2025-09-04,79.0,late_paid,34.0,wire
80093,80912,24713,2025-09-27,79.0,paid,26.0,ach
80094,80913,24713,2025-10-24,79.0,paid,23.0,card
80095,80914,24713,2025-11-19,79.0,paid,18.0,ach
80096,80915,24713,2025-12-14,79.0,paid,13.0,card
80097,80916,24713,2026-01-31,79.0,paid,30.0,card
80098,80917,24713,2026-02-08,79.0,paid,7.0,ach
80099,80918,24713,2026-03-11,79.0,paid,10.0,card
80100,80919,24713,,0.0,unpaid,,
80101,80920,24713,2026-05-30,89.0,paid,29.0,card
80102,80921,24713,2026-06-13,79.0,paid,12.0,ach
80103,80922,24714,2025-09-09,29.0,paid,8.0,card
80104,80923,24714,2025-10-27,29.0,paid,26.0,wire
80105,80924,24714,2025-11-19,29.0,paid,18.0,card
80106,80925,24714,2026-01-05,29.0,late_paid,35.0,ach
80107,80926,24714,2026-01-02,29.0,paid,1.0,ach
80108,80927,24714,2026-02-16,29.0,paid,15.0,ach
80109,80928,24714,2026-03-22,29.0,paid,21.0,card
80110,80929,24716,2024-01-17,79.0,paid,16.0,ach
80111,80930,24716,2024-02-28,79.0,paid,27.0,ach
80112,80931,24716,2024-03-03,79.0,paid,2.0,card
80113,80932,24716,2024-05-10,79.0,late_paid,39.0,ach
80114,80933,24716,2024-05-19,79.0,paid,18.0,wire
80115,80934,24716,2024-06-27,79.0,paid,26.0,ach
80116,80935,24716,2024-07-20,79.0,paid,19.0,card
80117,80936,24720,2024-01-12,29.0,paid,11.0,ach
80118,80937,24720,2024-02-11,29.0,paid,10.0,card
80119,80938,24720,2024-04-14,29.0,late_paid,44.0,ach
80120,80939,24720,2024-04-04,29.0,paid,3.0,wire
80121,80940,24720,2024-05-30,39.0,paid,29.0,ach
80122,80941,24720,2024-06-06,29.0,paid,5.0,card
80123,80942,24720,2024-07-28,29.0,paid,27.0,ach
80124,80943,24720,2024-09-14,29.0,late_paid,44.0,card
80125,80944,24720,2024-09-19,29.0,paid,18.0,card
80126,80945,24720,2024-10-12,29.0,paid,11.0,card
80127,80946,24720,2024-11-26,29.0,paid,25.0,wire
80128,80947,24720,2024-12-27,29.0,paid,26.0,card
80129,80948,24720,,0.0,unpaid,,
80130,80949,24720,2025-02-18,29.0,paid,17.0,wire
80131,80950,24720,2025-03-19,29.0,paid,18.0,card
80132,80951,24720,2025-04-27,29.0,paid,26.0,ach
80133,80952,24720,2025-05-08,29.0,paid,7.0,ach
80134,80953,24720,2025-06-27,29.0,paid,26.0,card
80135,80954,24720,2025-07-04,29.0,paid,3.0,ach
80136,80955,24720,2025-08-02,29.0,paid,1.0,card
80137,80956,24720,2025-09-08,29.0,paid,7.0,card
80138,80957,24720,2025-10-24,29.0,paid,23.0,card
80139,80958,24720,2025-11-14,29.0,paid,13.0,card
80140,80959,24720,2025-12-14,29.0,paid,13.0,wire
80141,80960,24720,2026-01-08,29.0,paid,7.0,card
80142,80961,24720,2026-02-05,29.0,paid,4.0,card
80143,80962,24720,2026-03-05,29.0,paid,4.0,card
80144,80963,24720,2026-04-16,29.0,paid,15.0,card
80145,80964,24720,2026-05-23,29.0,paid,22.0,card
80146,80965,24720,2026-06-24,29.0,paid,23.0,card
80147,80966,24727,2024-01-13,29.0,paid,12.0,card
80148,80967,24727,2024-02-18,29.0,paid,17.0,card
80149,80968,24727,2024-03-13,29.0,paid,12.0,card
80150,80969,24727,2024-04-30,29.0,paid,29.0,wire
80151,80970,24727,2024-05-16,29.0,paid,15.0,ach
80152,80971,24727,2024-07-03,29.0,late_paid,32.0,card
80153,80972,24727,2024-07-21,29.0,paid,20.0,ach
80154,80973,24727,2024-08-30,29.0,paid,29.0,ach
80155,80974,24727,2024-09-22,29.0,paid,21.0,card
80156,80975,24727,,0.0,unpaid,,
80157,80976,24727,2024-11-23,29.0,paid,22.0,wire
80158,80977,24727,,0.0,unpaid,,
80159,80978,24727,2025-01-20,29.0,paid,19.0,card
80160,80979,24727,2025-02-24,29.0,paid,23.0,card
80161,80980,24727,2025-03-04,29.0,paid,3.0,card
80162,80981,24727,2025-04-11,29.0,paid,10.0,wire
80163,80982,24727,2025-05-16,29.0,paid,15.0,ach
80164,80983,24727,2025-06-11,29.0,paid,10.0,wire
80165,80984,24727,2025-07-06,29.0,paid,5.0,card
80166,80985,24727,2025-08-13,29.0,paid,12.0,wire
80167,80986,24727,2025-09-11,29.0,paid,10.0,card
80168,80987,24727,2025-10-20,29.0,paid,19.0,card
80169,80988,24727,2025-11-26,29.0,paid,25.0,ach
80170,80989,24727,2025-12-17,29.0,paid,16.0,ach
80171,80990,24727,2026-01-27,29.0,paid,26.0,wire
80172,80991,24727,2026-02-26,19.0,paid,25.0,card
80173,80992,24727,2026-03-27,29.0,paid,26.0,card
80174,80993,24727,2026-05-16,29.0,late_paid,45.0,wire
80175,80994,24727,2026-05-05,29.0,paid,4.0,ach
80176,80995,24727,2026-06-09,29.0,paid,8.0,ach
80177,80996,24729,2025-05-21,79.0,paid,20.0,ach
80178,80997,24729,,0.0,unpaid,,
80179,80998,24729,,0.0,unpaid,,
80180,80999,24729,2025-08-13,79.0,paid,12.0,card
80181,81000,24729,2025-10-03,79.0,late_paid,32.0,ach
80182,81001,24729,2025-10-15,79.0,paid,14.0,card
80183,81002,24729,2025-11-13,79.0,paid,12.0,ach
80184,81003,24729,2025-12-05,79.0,paid,4.0,wire
80185,81004,24729,2026-01-07,79.0,paid,6.0,ach
80186,81005,24729,2026-02-28,79.0,paid,27.0,ach
80187,81006,24729,2026-03-06,79.0,paid,5.0,ach
80188,81007,24729,2026-04-21,79.0,paid,20.0,wire
80189,81008,24729,2026-05-16,79.0,paid,15.0,ach
80190,81009,24729,2026-06-23,79.0,paid,22.0,card
80191,81010,24735,2026-02-04,29.0,paid,3.0,card
80192,81011,24735,2026-03-22,29.0,paid,21.0,ach
80193,81012,24735,2026-04-20,29.0,paid,19.0,ach
80194,81013,24735,2026-05-29,29.0,paid,28.0,card
80195,81014,24735,2026-06-20,29.0,paid,19.0,ach
80196,81015,24736,2024-01-02,79.0,paid,1.0,ach
80197,81016,24736,2024-02-18,79.0,paid,17.0,card
80198,81017,24736,2024-03-25,79.0,paid,24.0,card
80199,81018,24736,2024-04-10,79.0,paid,9.0,card
80200,81019,24736,2024-05-25,79.0,paid,24.0,card
80201,81020,24736,2024-06-21,79.0,paid,20.0,wire
