customer_id,variant
23590,control
23592,control
23593,control
23594,control
23595,control
23596,control
23598,treatment
23602,control
23603,treatment
23604,control
23605,treatment
23607,control
23608,treatment
23610,control
23611,control
23614,control
23615,control
23617,control
23618,control
23620,treatment
23622,treatment
23623,treatment
23624,treatment
23625,control
23626,treatment
23627,treatment
23628,control
23629,treatment
23630,treatment
23631,control
23632,control
23633,treatment
23635,control
23636,control
23637,control
23638,control
23639,treatment
23641,treatment
23643,control
23644,treatment
23645,treatment
23646,control
23647,treatment
23648,control
23650,treatment
23651,control
23653,control
23655,control
23656,treatment
23657,control
23658,treatment
23660,control
23661,control
23663,treatment
23664,control
23665,control
23666,control
23667,control
23668,control
23669,treatment
23670,control
23671,control
23672,control
23673,control
23675,control
23676,control
23677,control
23679,treatment
23681,treatment
23682,treatment
23683,control
23684,control
23685,treatment
23687,control
23688,control
23689,control
23690,control
23691,control
23692,treatment
23693,control
23694,control
23695,treatment
23697,control
23702,treatment
23703,control
23704,control
23705,treatment
23706,control
23707,treatment
23709,control
23712,control
23714,treatment
23716,treatment
23718,control
23719,treatment
23721,control
23722,control
23724,control
23725,treatment
23726,control
23727,treatment
23729,treatment
23730,control
23731,control
23733,treatment
23734,control
23737,control
23738,treatment
23739,treatment
23740,treatment
23744,control
23745,treatment
23747,control
23748,control
23749,treatment
23750,treatment
23751,treatment
23753,control
23754,control
23755,treatment
23756,treatment
23757,treatment
23760,treatment
23761,control
23762,control
23763,control
23766,control
23768,treatment
23769,control
23771,control
23772,treatment
23773,treatment
23776,treatment
23777,control
23778,control
23779,control
23780,treatment
23781,treatment
23782,control
23784,control
23785,treatment
23786,treatment
23787,control
23789,control
23792,control
23793,control
23794,treatment
23795,treatment
23796,control
23797,treatment
23801,control
23803,treatment
23804,control
23805,control
23806,control
23807,control
23808,control
23809,treatment
23810,treatment
23812,control
23813,control
23816,control
23817,control
23819,control
23820,treatment
23821,control
23822,treatment
23823,control
23824,control
23826,treatment
23829,control
23831,control
23832,control
23834,control
23836,treatment
23839,treatment
23840,control
23841,control
23842,control
23843,control
23844,control
23845,treatment
23846,treatment
23847,treatment
23848,control
23849,control
23851,control
23853,treatment
23854,control
23856,control
23857,treatment
23859,control
23861,control
23862,control
23864,control
23865,control
23866,treatment
23867,control
23868,treatment
23869,control
23870,treatment
23871,control
23873,treatment
23874,control
23875,control
23876,control
23878,treatment
23880,treatment
23881,treatment
23884,control
23886,treatment
23887,control
23888,treatment
23889,control
23890,control
23891,treatment
23892,control
23895,treatment
23896,treatment
23897,treatment
23899,control
23900,treatment
23901,treatment
23902,treatment
23904,control
23906,control
23907,treatment
23908,control
23910,control
23912,treatment
23913,control
23914,control
23915,treatment
23916,control
23918,control
23921,control
23923,control
23924,treatment
23925,treatment
23927,control
23930,control
23932,treatment
23933,control
23934,control
23935,treatment
23938,control
23941,control
23942,control
23943,treatment
23944,control
23945,control
23946,treatment
23947,treatment
23949,treatment
23950,control
23951,control
23952,treatment
23953,treatment
23954,treatment
23955,control
23956,treatment
23957,control
23958,treatment
23959,control
23960,treatment
23962,treatment
23964,control
23965,treatment
23966,control
23967,control
23970,treatment
23971,treatment
23973,control
23974,treatment
23975,control
23976,control
23977,treatment
23978,control
23979,treatment
23982,control
23984,control
23985,control
23986,control
23987,control
23989,control
23991,treatment
23992,treatment
23993,control
23994,control
23995,treatment
23996,treatment
23997,treatment
23998,control
23999,control
24000,control
24001,control
24003,treatment
24004,control
24005,treatment
24008,control
24009,control
24010,control
24011,control
24012,treatment
24013,treatment
24014,control
24015,treatment
24021,treatment
24022,treatment
24023,control
24025,control
24028,control
24029,treatment
24030,treatment
24031,control
24032,control
24035,control
24037,control
24038,control
24040,treatment
24041,control
24043,treatment
24044,control
24045,control
24046,treatment
24047,control
24048,control
24049,control
24050,control
24051,control
24052,treatment
24053,control
24054,control
24055,treatment
24056,control
24059,control
24061,treatment
24062,control
24064,control
24065,treatment
24066,control
24068,treatment
24069,control
24071,control
24073,control
24075,treatment
24076,treatment
24077,control
24078,control
24079,control
24080,control
24081,treatment
24085,control
24087,treatment
24088,treatment
24089,control
24091,treatment
24093,control
24094,control
24096,treatment
24098,control
24099,treatment
24100,control
24102,control
24103,control
24104,control
24105,control
24106,treatment
24107,treatment
24108,control
24109,control
24110,control
24111,control
24112,treatment
24113,treatment
24114,control
24115,control
24116,treatment
24117,treatment
24119,treatment
24120,treatment
24121,treatment
24122,treatment
24123,treatment
24124,treatment
24125,control
24127,control
24128,treatment
24130,control
24132,control
24133,control
24135,control
24137,control
24138,control
24141,treatment
24143,control
24144,control
24145,control
24147,treatment
24148,control
24149,control
24151,control
24153,control
24154,control
24155,treatment
24156,treatment
24157,treatment
24158,control
24159,control
24160,control
24161,control
24162,control
24164,control
24165,treatment
24167,treatment
24168,control
24169,treatment
24171,treatment
24173,treatment
24174,control
24180,control
24181,control
24182,control
24183,treatment
24184,treatment
24186,control
24188,control
24191,control
24193,control
24194,control
24195,treatment
24196,treatment
24197,treatment
24198,treatment
24199,control
24201,control
24203,treatment
24204,treatment
24205,control
24206,control
24208,treatment
24210,treatment
24211,control
24214,control
24215,control
24217,control
24218,control
24219,control
24221,treatment
24222,treatment
24223,control
24224,control
24226,treatment
24227,treatment
24228,treatment
24230,control
24232,control
24234,control
24236,control
24237,treatment
24238,treatment
24239,treatment
24240,treatment
24241,treatment
24242,control
24244,treatment
24245,control
24248,control
24249,control
24250,treatment
24252,treatment
24253,control
24258,control
24261,treatment
24262,treatment
24263,control
24264,control
24265,treatment
24267,control
24268,treatment
24271,treatment
24272,control
24274,treatment
24275,treatment
24278,treatment
24279,treatment
24280,treatment
24281,treatment
24283,control
24285,treatment
24286,control
24287,treatment
24290,control
24291,treatment
24292,control
24293,control
24294,treatment
24295,treatment
24296,treatment
24297,treatment
24298,treatment
24299,control
24300,treatment
24301,control
24302,control
24303,control
24305,control
24308,treatment
24309,treatment
24310,treatment
24311,treatment
24313,treatment
24315,control
24316,treatment
24317,treatment
24318,control
24319,control
24321,treatment
24322,control
24323,control
24326,control
24327,treatment
24328,treatment
24330,control
24331,control
24332,treatment
24334,control
24335,treatment
24336,control
24337,treatment
24338,control
24339,control
24340,control
24341,control
24342,treatment
24343,treatment
24344,control
24345,treatment
24347,treatment
24348,control
24349,control
24350,treatment
24351,treatment
24352,control
24353,control
24354,treatment
24355,control
24358,control
24360,control
24361,control
24362,treatment
24366,control
24367,treatment
24368,treatment
24369,control
24370,treatment
24372,control
24373,treatment
24374,control
24378,treatment
24379,control
24380,treatment
24381,control
24382,control
24383,control
24384,treatment
24385,treatment
24386,control
24387,control
24388,control
24389,treatment
24391,control
24392,control
24393,control
24394,control
24398,treatment
24399,treatment
24401,treatment
24402,treatment
24403,treatment
24404,control
24405,treatment
24408,treatment
24410,control
24413,treatment
24415,control
24416,treatment
24417,control
24419,control
24422,treatment
24423,control
24424,treatment
24425,treatment
24426,control
24427,treatment
24428,treatment
24429,control
24430,control
24431,control
24432,treatment
24435,treatment
24437,treatment
24439,treatment
24442,treatment
24443,treatment
24444,treatment
24447,control
24448,control
24449,control
24451,treatment
24453,treatment
24455,control
24457,treatment
24460,control
24461,control
24462,treatment
24463,treatment
24465,control
24466,control
24468,treatment
24469,control
24470,control
24471,control
24472,control
24473,control
24474,treatment
24476,control
24477,control
24479,treatment
24480,treatment
24485,treatment
24486,treatment
24488,treatment
24489,control
24490,control
24491,control
24492,control
24493,treatment
24495,treatment
24496,treatment
24497,control
24498,treatment
24499,control
24501,control
24502,control
24503,control
24504,control
24505,control
24506,treatment
24507,control
24508,treatment
24510,treatment
24511,treatment
24512,control
24513,control
24514,control
24515,control
24516,control
24517,treatment
24518,treatment
24519,treatment
24521,control
24522,treatment
24523,control
24524,control
24527,treatment
24528,control
24529,control
24530,control
24531,control
24532,treatment
24533,control
24537,control
24538,treatment
24539,control
24540,control
24541,treatment
24542,control
24543,control
24545,treatment
24546,control
24547,treatment
24549,control
24551,control
24553,control
24556,treatment
24557,control
24559,control
24560,control
24562,control
24563,control
24564,control
24565,treatment
24566,control
24567,control
24568,control
24570,control
24571,treatment
24573,control
24574,treatment
24575,treatment
24576,treatment
24578,treatment
24579,treatment
24580,treatment
24581,treatment
24582,control
24583,control
24584,control
24586,treatment
24587,treatment
24588,control
24593,control
24594,control
24596,treatment
24597,control
24598,treatment
24599,control
24600,treatment
24601,treatment
24604,treatment
24606,treatment
24607,control
24608,treatment
24609,control
24613,treatment
24615,control
24616,control
24618,treatment
24622,control
24623,control
24624,treatment
24626,treatment
24627,treatment
24628,control
24629,control
24631,treatment
24635,treatment
24636,control
24637,control
24638,control
24640,treatment
24642,treatment
24643,control
24644,treatment
24645,control
24647,control
24648,treatment
24649,control
24651,control
24652,treatment
24654,control
24657,control
24658,control
24660,control
24662,treatment
24663,treatment
24664,control
24667,control
24668,treatment
24669,control
24672,control
24673,treatment
24674,control
24675,control
24676,treatment
24677,control
24680,control
24682,treatment
24685,control
24686,control
24687,control
24689,control
24697,treatment
24698,control
24699,control
24700,control
24701,control
24702,treatment
24703,treatment
24704,treatment
24705,control
24706,control
24707,treatment
24709,treatment
24710,control
24711,control
24714,control
24715,control
24716,control
24717,control
24719,control
24720,control
24722,control
24723,treatment
24726,control
24727,treatment
24728,control
24731,control
24732,treatment
24734,control
24735,treatment
24736,control
24739,treatment
24740,treatment
24741,treatment
24742,control
24743,control
24744,control
24745,treatment
24746,treatment
24747,treatment
24749,treatment
24750,treatment
24751,treatment
24753,treatment
24754,control
24755,control
24756,treatment
24757,control
24760,control
24761,control
24762,control
24764,treatment
24767,treatment
24768,control
24770,control
24771,treatment
24774,control
24776,control
24777,control
24778,treatment
24779,control
24780,control
24781,control
24782,control
24784,treatment
24785,control
24787,control
24790,treatment
24791,control
24792,control
24793,treatment
24794,control
24797,treatment
24798,treatment
24802,control
24803,control
24804,control
24805,control
24807,control
24808,treatment
24809,treatment
24811,control
24813,treatment
24817,control
24819,treatment
24822,control
24823,treatment
24824,control
24825,treatment
24826,control
24827,treatment
24828,control
24829,treatment
24831,treatment
24832,control
24833,control
24834,control
24835,control
24836,treatment
24837,treatment
24838,control
24839,treatment
24840,treatment
24841,control
24842,control
24844,control
24845,treatment
24849,control
24850,control
24851,treatment
24852,control
24853,control
24854,control
24855,treatment
24856,treatment
24857,control
24858,control
24859,control
24860,control
24861,treatment
24862,control
24863,treatment
24864,control
24867,treatment
24868,treatment
24869,control
24870,control
24871,control
24872,control
24874,control
24875,control
24878,control
24880,control
24881,treatment
24882,control
24883,treatment
24885,control
24886,treatment
24887,treatment
24890,treatment
24891,control
24893,control
24896,treatment
24897,treatment
24898,treatment
24899,treatment
24901,control
24902,control
24903,treatment
24905,control
24907,control
24908,treatment
24910,treatment
24911,treatment
24913,treatment
24914,control
24916,treatment
24917,control
24918,treatment
24920,control
24921,control
24922,treatment
24923,control
24924,control
24925,control
24926,control
24927,control
24929,control
24930,control
24931,control
24932,control
24934,treatment
24935,control
24937,treatment
24938,treatment
24940,treatment
24941,control
24942,treatment
24944,treatment
24946,control
24947,treatment
24948,treatment
24949,control
24950,treatment
24951,control
24952,treatment
24953,control
24954,treatment
24955,treatment
24958,control
24959,control
24962,control
24964,control
24965,control
24966,control
24967,treatment
24969,treatment
24970,treatment
24971,treatment
24972,treatment
24974,control
24975,treatment
24978,treatment
24982,treatment
24983,treatment
24984,control
24985,control
24986,treatment
24987,control
24988,control
24989,control
24990,control
24991,treatment
24992,control
24993,control
24994,treatment
24996,treatment
24997,control
24999,control
25000,treatment
25001,control
25002,control
25003,treatment
25004,treatment
25005,control
25007,control
25008,control
25009,treatment
25012,control
25013,control
25014,control
25016,treatment
25017,treatment
25018,control
25019,treatment
25020,treatment
25022,control
25023,treatment
25024,control
25027,control
25028,treatment
25031,treatment
25033,treatment
25034,treatment
25035,treatment
25036,treatment
25037,control
25038,treatment
25040,control
25041,control
25042,control
25043,control
25044,treatment
25046,control
25047,control
25048,treatment
25050,treatment
25051,control
25052,control
25053,treatment
25054,control
25055,treatment
25056,control
25064,treatment
25065,treatment
25066,control
25067,control
25068,control
25070,treatment
25072,treatment
25074,control
25076,control
25077,treatment
25078,treatment
25079,treatment
25080,treatment
25081,treatment
25083,control
25084,control
25085,control
25086,control
25087,control
25088,treatment
25089,treatment
25090,control
25091,control
25092,control
25093,control
25094,control
25095,control
25096,control
25097,treatment
25098,control
25099,control
25100,control
25101,treatment
25102,treatment
25103,control
25104,control
25107,treatment
25108,treatment
25110,treatment
25111,control
25112,control
25117,treatment
25118,control
25119,control
25120,control
25121,treatment
25122,control
25123,treatment
25124,treatment
25125,control
25126,treatment
25127,control
25129,treatment
25130,control
25131,control
25133,treatment
25134,treatment
25135,control
25136,control
25138,control
25139,control
25141,control
25143,control
25144,control
25145,control
25146,control
25148,treatment
25149,treatment
25150,treatment
25151,treatment
25152,control
25153,treatment
25154,control
25157,control
25159,treatment
25160,treatment
25161,treatment
25163,treatment
25164,control
25165,control
25166,treatment
25167,treatment
25168,treatment
25169,control
25170,treatment
25171,treatment
25172,control
25173,treatment
25174,treatment
25175,control
25176,treatment
25178,treatment
25180,treatment
25184,treatment
25185,control
25186,control
25188,treatment
25189,control
25190,treatment
25192,control
25194,treatment
25195,control
25197,treatment
25198,control
25200,treatment
25201,control
25202,treatment
25204,control
25205,control
25207,control
25208,treatment
25209,control
25212,control
25213,control
25215,treatment
25217,treatment
25219,control
25220,control
25222,control
25223,control
25225,control
25226,control
25227,treatment
25229,control
25230,control
25232,control
25234,treatment
25235,control
25236,control
25237,treatment
25239,control
25241,treatment
25242,control
25244,control
25245,treatment
25246,treatment
25248,treatment
25249,treatment
25251,treatment
25252,control
25254,treatment
25255,control
25256,treatment
25258,treatment
25260,control
25261,treatment
25262,control
25263,control
25264,control
25266,control
25269,treatment
25271,treatment
25273,treatment
25274,treatment
25275,control
25276,treatment
25278,control
25280,control
25282,control
25283,treatment
25284,control
25285,treatment
25286,control
25287,treatment
25288,treatment
25289,control
25291,treatment
25292,treatment
25293,control
25294,control
25295,treatment
25296,control
25298,control
25299,control
25300,treatment
25301,treatment
25304,control
25305,treatment
25306,control
25309,treatment
25310,control
25314,control
25316,control
25317,treatment
25318,treatment
25321,treatment
25322,control
25323,treatment
25325,control
25326,treatment
25327,control
25328,control
25329,control
25330,control
25331,treatment
25332,treatment
25333,control
25335,control
25336,control
25337,control
25338,control
25340,treatment
25341,control
25342,treatment
25344,control
25346,treatment
25347,treatment
25348,control
25349,control
25351,treatment
25352,treatment
25353,treatment
25354,control
25355,control
25356,treatment
25357,treatment
25358,control
25360,control
25361,control
25363,treatment
25364,control
25365,control
25366,control
25367,control
25368,treatment
25369,control
25370,control
25373,treatment
25375,treatment
25377,treatment
25378,control
25381,control
25382,control
25383,treatment
25384,control
25385,treatment
25386,control
25388,treatment
25389,treatment
25390,control
25391,control
25392,treatment
25394,treatment
25395,control
25396,treatment
25400,treatment
25402,treatment
25403,control
25406,treatment
25407,treatment
25409,treatment
25410,treatment
25411,control
25413,control
25414,control
25417,control
25418,treatment
25419,treatment
25420,control
25422,control
25423,control
25424,treatment
25427,control
25428,control
25430,treatment
25432,control
25433,control
25435,control
25436,treatment
25438,control
25439,control
25440,treatment
25441,control
25442,control
25443,control
25444,control
25445,control
25446,control
25448,treatment
25449,control
25450,control
25451,control
25453,treatment
25455,control
25456,control
25457,control
25458,treatment
25459,treatment
25460,treatment
25461,control
25462,control
25464,control
25465,control
25466,control
25468,control
25469,treatment
25470,control
25471,control
25472,treatment
25473,control
25474,control
25475,treatment
25476,treatment
25478,treatment
25481,control
25482,treatment
25483,control
25484,control
25486,treatment
25488,control
25489,control
25490,control
25491,control
25492,control
25493,control
25494,control
25495,treatment
25497,control
25500,treatment
25501,control
25502,treatment
25503,control
25504,control
25508,control
25509,treatment
25511,control
25513,control
25514,control
25515,control
25516,control
25517,control
25519,control
25520,control
25521,control
25522,treatment
25523,treatment
25524,control
25525,treatment
25527,treatment
25528,treatment
25529,treatment
25530,treatment
25533,treatment
25535,treatment
25536,treatment
25537,control
25538,control
25539,control
25541,treatment
25542,control
25544,control
25546,control
25547,control
25549,treatment
25551,control
25554,control
25557,treatment
25560,control
25561,control
25562,control
25563,control
25564,control
25565,treatment
25566,control
25568,control
25574,treatment
25575,control
25576,control
25577,control
25578,control
25579,control
25582,control
25583,treatment
25585,control
25586,treatment
25587,control
25588,treatment
25590,control
25591,treatment
25592,treatment
25593,treatment
25595,control
25597,control
25598,control
25599,treatment
25601,treatment
25602,control
25605,control
25607,control
25609,control
25610,control
25612,control
25615,control
25617,control
25618,control
25619,control
25620,treatment
25622,control
25623,control
25624,control
25625,control
25626,treatment
25627,control
25628,control
25629,treatment
25630,treatment
25632,treatment
25633,control
25634,treatment
25636,treatment
25637,control
25639,control
25640,control
25641,control
25643,treatment
25645,control
25646,control
25647,treatment
25650,control
25651,control
25652,control
25653,treatment
25654,control
25655,treatment
25656,control
25657,treatment
25658,control
25659,control
25660,control
25661,control
25662,control
25663,control
25664,control
25665,control
25666,control
25668,treatment
25669,treatment
25671,treatment
25673,treatment
25675,treatment
25677,control
25678,control
25680,treatment
25681,treatment
25682,treatment
25683,control
25688,control
25689,control
25690,control
25691,treatment
25695,control
25696,control
25697,treatment
25698,treatment
25699,treatment
25700,treatment
25702,control
25704,control
25705,control
25706,control
25707,treatment
25708,control
25709,control
25710,control
25711,control
25712,control
25714,control
25715,treatment
25718,treatment
25722,control
25723,control
25724,control
25725,treatment
25726,control
25727,control
25728,treatment
25729,control
25730,control
25731,treatment
25733,treatment
25734,control
25736,control
25737,control
25739,control
25740,control
25742,control
25743,control
25744,control
25748,treatment
25749,treatment
25750,control
25752,control
25753,control
25754,control
25755,control
25756,treatment
25758,control
25759,treatment
25760,control
25761,control
25762,control
25763,control
25764,treatment
25765,treatment
25766,control
25767,treatment
25769,control
25770,treatment
25771,control
25772,control
25774,treatment
25775,control
25777,treatment
25778,control
25779,treatment
25780,treatment
25782,control
25785,control
25786,control
25788,control
25789,treatment
25791,control
25795,treatment
25796,control
25799,treatment
25800,control
25803,control
25804,control
25805,control
25806,control
25807,control
25808,treatment
25809,control
25811,control
25813,treatment
25814,control
25816,control
25818,control
25820,treatment
25821,control
25822,control
25824,control
25825,treatment
25826,control
25827,control
25828,control
25830,treatment
25831,treatment
25832,treatment
25833,treatment
25835,control
25836,control
25838,treatment
25839,treatment
25840,control
25841,control
25842,control
25843,control
25844,control
25845,control
25846,control
25849,control
25850,control
25852,treatment
25853,treatment
25854,control
25855,control
25856,control
25862,control
25863,control
25864,treatment
25866,control
25867,treatment
25868,treatment
25869,treatment
25870,control
25871,treatment
25873,treatment
25874,control
25875,control
25876,control
25877,control
25878,control
25880,control
25883,treatment
25885,control
25887,control
25889,control
25890,treatment
25891,treatment
25892,control
25894,treatment
25897,treatment
25898,treatment
25900,control
25901,control
25902,control
25903,treatment
25904,treatment
25905,treatment
25907,control
25909,control
25910,control
25913,treatment
25914,control
25915,control
25916,treatment
25917,treatment
25919,treatment
25921,control
25923,control
25924,control
25926,treatment
25928,treatment
25929,control
25930,control
25935,control
25936,control
25937,treatment
25938,control
25939,control
25941,control
25943,control
25944,treatment
25948,control
25951,control
25952,control
25954,control
25958,control
25959,treatment
25960,control
25961,control
25964,control
25966,treatment
25971,control
25973,control
25974,control
25976,control
25977,treatment
25980,treatment
25981,control
25982,treatment
25983,control
25984,control
25985,treatment
25986,treatment
25987,control
25988,control
25991,control
25993,treatment
25994,treatment
25995,control
25996,control
25998,control
25999,control
26000,control
26001,control
26002,control
26003,control
26004,treatment
26005,control
26007,control
26009,control
26010,treatment
26011,treatment
26012,control
26013,control
26014,control
26015,control
26016,treatment
26019,control
26020,control
26021,treatment
26022,treatment
26023,treatment
26025,treatment
26026,treatment
26028,treatment
26029,treatment
26030,control
26031,treatment
26032,treatment
26033,control
26034,treatment
26035,treatment
26037,treatment
26039,control
26040,control
26041,control
26042,treatment
26043,control
26045,control
26046,control
26047,control
26048,control
26049,treatment
26050,control
26051,control
26052,control
26055,treatment
26056,control
26058,treatment
26059,control
26060,control
26061,control
26062,control
26063,treatment
26064,treatment
26065,treatment
26066,control
26067,control
26068,control
26069,treatment
26071,control
26072,control
26074,treatment
26076,control
26077,control
26078,treatment
26080,control
26083,treatment
26084,control
26085,treatment
26086,control
26088,control
26089,control
26090,control
26094,control
26095,treatment
26096,treatment
26099,control
26100,control
26101,treatment
26102,control
26103,treatment
26104,control
26105,treatment
26106,control
26107,control
26109,treatment
26110,treatment
26111,control
26112,treatment
26113,treatment
26116,treatment
26117,treatment
26119,treatment
26120,control
26121,control
26122,control
26123,treatment
26124,treatment
26125,treatment
26128,control
26130,control
26132,treatment
26133,treatment
26134,control
26135,control
26136,control
26137,treatment
26138,control
26140,control
26141,treatment
26142,control
26143,control
26144,control
26145,control
26146,control
26147,control
26149,treatment
26151,control
26152,treatment
26153,control
26154,control
26156,control
26157,control
26158,control
26160,control
26161,treatment
26162,control
26163,control
26164,control
26166,control
26169,control
26170,control
26171,treatment
26173,treatment
26175,treatment
26176,control
26177,treatment
26178,treatment
26179,treatment
26181,control
26182,control
26183,control
26184,treatment
26185,treatment
26186,control
26187,treatment
26188,control
26189,treatment
26193,control
26194,treatment
26195,control
26196,control
26197,treatment
26202,control
26203,treatment
26205,control
26207,control
26208,treatment
26209,control
26210,control
26211,control
26212,control
26213,control
26214,control
26215,control
26216,treatment
26217,control
26218,treatment
26222,treatment
26223,control
26224,treatment
26227,control
26228,control
26229,control
26230,treatment
26231,control
26232,control
26235,control
26236,control
26237,control
26238,control
26239,treatment
26241,control
26242,treatment
26245,treatment
26246,control
26249,treatment
26251,control
26252,treatment
26254,control
26256,control
26257,treatment
26258,control
26259,control
26260,control
26261,control
26262,control
26264,control
26265,control
26267,treatment
26268,treatment
26270,control
26271,control
26274,control
26277,control
26278,control
26280,control
26282,treatment
26283,treatment
26284,treatment
26286,control
26287,treatment
26288,treatment
26289,control
26290,control
26291,treatment
26292,control
26293,control
26294,control
26296,control
26299,control
26300,treatment
26305,treatment
26306,treatment
26307,treatment
26308,treatment
26309,control
26311,control
26312,control
26313,control
26314,treatment
26316,control
26317,control
26318,treatment
26319,control
26320,control
26322,treatment
26323,treatment
26325,treatment
26327,treatment
26330,control
26332,control
26333,control
26334,control
26335,control
26336,treatment
26337,control
26338,control
26339,treatment
26340,control
26342,treatment
26343,control
26344,treatment
26347,control
26348,control
26349,control
26351,control
26352,treatment
26355,treatment
26357,treatment
26358,treatment
26359,treatment
26360,control
26361,control
26362,treatment
26363,treatment
26364,control
26365,control
26367,control
26368,control
26369,treatment
26370,control
26371,control
26372,control
26373,control
26374,control
26375,treatment
26376,treatment
26377,control
26379,control
26380,treatment
26381,control
26382,control
26386,control
26387,control
26389,control
26390,control
26391,treatment
26394,control
26395,control
26397,control
26399,control
26402,treatment
26404,treatment
26405,treatment
26406,control
26409,control
26410,control
26411,treatment
26412,treatment
26413,control
26414,treatment
26415,treatment
26416,treatment
26418,treatment
26419,control
26420,control
26421,control
26422,control
26423,control
26424,control
26425,treatment
26430,treatment
26431,treatment
26432,control
26434,treatment
26435,treatment
26436,treatment
26437,treatment
26438,control
26439,treatment
26440,treatment
26441,treatment
26442,treatment
26443,control
26444,control
26445,control
26446,control
26447,control
26448,control
26449,control
26453,control
26455,control
26457,control
26459,control
26460,treatment
26462,control
26464,control
26467,control
26468,treatment
26470,treatment
26471,treatment
26472,control
26473,treatment
26474,treatment
26476,treatment
26477,control
26479,treatment
26480,control
26481,control
26482,control
26486,treatment
26487,control
26488,treatment
26489,treatment
26490,control
26493,treatment
26498,treatment
26499,treatment
26501,control
26503,treatment
26504,treatment
26505,control
26506,control
26507,control
26509,control
26510,treatment
26511,control
26512,control
26514,control
26515,control
26516,control
26517,control
26518,treatment
26519,control
26520,treatment
26521,treatment
26522,treatment
26524,control
26525,treatment
26527,control
26528,treatment
26530,control
26531,control
26532,treatment
26533,control
26534,control
26535,control
26536,control
26537,treatment
26538,control
26539,control
26540,control
26542,treatment
26543,treatment
26545,treatment
26547,control
26548,treatment
26550,control
26551,treatment
26553,control
26555,control
26556,treatment
26557,control
26558,control
26561,control
26562,treatment
26563,control
26564,control
26566,treatment
26567,treatment
26570,treatment
26571,control
26572,treatment
26576,treatment
26578,control
26579,control
26580,treatment
26582,control
26583,control
26586,treatment
26588,treatment
26589,treatment
26591,control
26595,control
26596,treatment
26597,control
26598,treatment
26599,treatment
26601,control
26602,control
26603,treatment
26605,control
26607,control
26608,control
26609,treatment
26610,treatment
26612,control
26613,treatment
26614,treatment
26615,control
26617,treatment
26619,control
26620,control
26621,control
26622,control
26623,control
26624,control
26626,control
26627,control
26631,control
26632,control
26633,control
26634,treatment
26635,treatment
26636,control
26637,control
26641,treatment
26642,control
26643,treatment
26644,control
26645,treatment
26646,control
26647,control
26648,treatment
26649,treatment
26650,control
26651,treatment
26652,treatment
26654,control
26655,treatment
26656,control
26657,control
26658,control
26659,treatment
26661,control
26662,treatment
26663,control
26664,control
26665,control
26671,treatment
26672,control
26673,control
26674,treatment
26676,treatment
26679,control
26681,control
26682,treatment
26684,treatment
26685,control
26686,control
26687,control
26688,control
26689,treatment
26690,treatment
26691,treatment
26692,control
26694,control
26695,control
26696,treatment
26697,control
26698,control
26699,control
26700,control
26701,control
26702,control
26704,control
26705,control
26707,control
26709,treatment
26711,control
26712,treatment
26713,control
26714,control
26715,control
26717,treatment
26720,treatment
26721,control
26723,treatment
26724,control
26725,control
26726,control
26727,control
26729,treatment
26730,control
26731,treatment
26732,control
26734,control
26735,treatment
26736,control
26737,control
26739,control
26742,control
26744,control
26746,treatment
26747,control
26748,treatment
26750,control
26751,control
26755,treatment
26756,control
26757,control
26758,treatment
26759,treatment
26760,treatment
26761,control
26762,control
26763,control
26764,control
26765,control
26767,treatment
26768,control
26770,control
26772,control
26773,control
26775,treatment
26777,control
26778,control
26779,treatment
26780,control
26781,control
26783,treatment
26785,control
26787,control
26788,control
26791,control
26792,treatment
26793,control
26794,control
26795,treatment
26796,treatment
26797,control
26798,treatment
26800,control
26801,control
26804,control
26805,control
26806,treatment
26807,treatment
26808,control
26809,control
26810,control
26811,treatment
26812,treatment
26813,control
26814,control
26815,treatment
26820,control
26821,treatment
26822,control
26823,control
26824,treatment
26825,control
26826,control
26827,control
26828,treatment
26829,control
26830,treatment
26831,treatment
26832,treatment
26833,control
26834,control
26836,treatment
26838,control
26839,control
26843,treatment
26844,control
26845,control
26846,treatment
26847,control
26849,treatment
26850,control
26851,control
26854,treatment
26855,control
26856,treatment
26857,treatment
26858,treatment
26859,treatment
26860,control
26862,control
26863,control
26864,treatment
26865,control
26866,treatment
26867,control
26868,control
26869,control
26871,control
26873,control
26875,treatment
26876,treatment
26878,treatment
26879,control
26880,control
26881,treatment
26883,control
26885,control
26887,treatment
26888,control
26889,treatment
26890,control
26891,control
26892,treatment
26894,control
26895,control
26896,control
26897,control
26898,treatment
26899,control
26900,treatment
26901,control
26902,control
26903,control
26904,treatment
26905,control
26907,control
26908,control
26909,treatment
26910,treatment
26912,control
26913,control
26914,control
26915,control
26916,control
26918,control
26919,control
26920,control
26921,control
26922,treatment
26924,treatment
26925,treatment
26926,control
26927,control
26928,control
26929,control
26930,treatment
26931,control
26932,treatment
26935,control
26936,control
26937,control
26938,control
26939,control
26941,treatment
26942,treatment
26943,control
26944,treatment
26945,control
26946,treatment
26947,control
26948,treatment
26949,control
26950,control
26952,control
26954,control
26955,control
26956,control
26958,treatment
26959,control
26960,control
26961,control
26962,control
26963,treatment
26966,control
26967,treatment
26969,control
26970,control
26972,treatment
26973,treatment
26975,control
26976,control
26978,treatment
26979,control
26980,treatment
26981,control
26983,treatment
26984,treatment
26985,treatment
26986,control
