invoice_id,subscription_id,customer_id,invoice_month,invoice_amount,billing_status
103078,31628,31628,2025-07-01 00:00:00,79,billed
103079,31628,31628,2025-08-01 00:00:00,79,billed
103080,31628,31628,2025-09-01 00:00:00,79,billed
103081,31628,31628,2025-10-01 00:00:00,79,billed
103082,31628,31628,2025-11-01 00:00:00,79,billed
103083,31628,31628,2025-12-01 00:00:00,79,billed
103084,31628,31628,2026-01-01 00:00:00,79,billed
103085,31628,31628,2026-02-01 00:00:00,79,billed
103086,31628,31628,2026-03-01 00:00:00,79,billed
103087,31628,31628,2026-04-01 00:00:00,79,billed
103088,31628,31628,2026-05-01 00:00:00,79,billed
103089,31628,31628,2026-06-01 00:00:00,79,billed
103090,31629,31629,2024-01-01 00:00:00,29,billed
103091,31629,31629,2024-02-01 00:00:00,29,billed
103092,31629,31629,2024-03-01 00:00:00,29,billed
103093,31629,31629,2024-04-01 00:00:00,29,billed
103094,31629,31629,2024-05-01 00:00:00,29,billed
103095,31629,31629,2024-06-01 00:00:00,29,billed
103096,31629,31629,2024-07-01 00:00:00,29,billed
103097,31629,31629,2024-08-01 00:00:00,29,billed
103098,31629,31629,2024-09-01 00:00:00,29,billed
103099,31629,31629,2024-10-01 00:00:00,29,billed
103100,31629,31629,2024-11-01 00:00:00,29,billed
103101,31629,31629,2024-12-01 00:00:00,29,billed
103102,31629,31629,2025-01-01 00:00:00,29,billed
103103,31629,31629,2025-02-01 00:00:00,29,billed
103104,31629,31629,2025-03-01 00:00:00,29,billed
103105,31629,31629,2025-04-01 00:00:00,29,billed
103106,31629,31629,2025-05-01 00:00:00,29,billed
103107,31629,31629,2025-06-01 00:00:00,29,billed
103108,31629,31629,2025-07-01 00:00:00,29,billed
103109,31629,31629,2025-08-01 00:00:00,29,billed
103110,31629,31629,2025-09-01 00:00:00,29,billed
103111,31629,31629,2025-10-01 00:00:00,29,billed
103112,31629,31629,2025-11-01 00:00:00,29,billed
103113,31629,31629,2025-12-01 00:00:00,29,billed
103114,31629,31629,2026-01-01 00:00:00,29,billed
103115,31629,31629,2026-02-01 00:00:00,29,billed
103116,31629,31629,2026-03-01 00:00:00,29,billed
103117,31629,31629,2026-04-01 00:00:00,29,billed
103118,31629,31629,2026-05-01 00:00:00,29,billed
103119,31629,31629,2026-06-01 00:00:00,29,billed
103120,31641,31641,2026-04-01 00:00:00,29,billed
103121,31641,31641,2026-05-01 00:00:00,29,billed
103122,31641,31641,2026-06-01 00:00:00,29,billed
103123,31642,31642,2024-02-01 00:00:00,29,billed
103124,31642,31642,2024-03-01 00:00:00,29,billed
103125,31642,31642,2024-04-01 00:00:00,29,billed
103126,31642,31642,2024-05-01 00:00:00,29,billed
103127,31642,31642,2024-06-01 00:00:00,29,billed
103128,31642,31642,2024-07-01 00:00:00,39,billed
103129,31642,31642,2024-08-01 00:00:00,29,billed
103130,31642,31642,2024-09-01 00:00:00,29,billed
103131,31642,31642,2024-10-01 00:00:00,29,billed
103132,31642,31642,2024-11-01 00:00:00,29,billed
103133,31642,31642,2024-12-01 00:00:00,29,billed
103134,31642,31642,2025-01-01 00:00:00,29,billed
103135,31642,31642,2025-02-01 00:00:00,29,billed
103136,31642,31642,2025-03-01 00:00:00,29,billed
103137,31642,31642,2025-04-01 00:00:00,29,billed
103138,31642,31642,2025-05-01 00:00:00,29,billed
103139,31642,31642,2025-06-01 00:00:00,29,billed
103140,31642,31642,2025-07-01 00:00:00,29,billed
103141,31642,31642,2025-08-01 00:00:00,29,billed
103142,31642,31642,2025-09-01 00:00:00,29,billed
103143,31642,31642,2025-10-01 00:00:00,29,billed
103144,31642,31642,2025-11-01 00:00:00,29,billed
103145,31642,31642,2025-12-01 00:00:00,29,billed
103146,31642,31642,2026-01-01 00:00:00,29,billed
103147,31642,31642,2026-02-01 00:00:00,29,billed
103148,31642,31642,2026-03-01 00:00:00,19,billed
103149,31642,31642,2026-04-01 00:00:00,29,billed
103150,31642,31642,2026-05-01 00:00:00,29,billed
103151,31642,31642,2026-06-01 00:00:00,29,billed
103152,31651,31651,2025-03-01 00:00:00,29,billed
103153,31651,31651,2025-04-01 00:00:00,29,billed
103154,31651,31651,2025-05-01 00:00:00,29,billed
103155,31651,31651,2025-06-01 00:00:00,29,billed
103156,31651,31651,2025-07-01 00:00:00,29,billed
103157,31651,31651,2025-08-01 00:00:00,29,billed
103158,31651,31651,2025-09-01 00:00:00,29,billed
103159,31651,31651,2025-10-01 00:00:00,29,billed
103160,31651,31651,2025-11-01 00:00:00,29,billed
103161,31651,31651,2025-12-01 00:00:00,29,billed
103162,31651,31651,2026-01-01 00:00:00,29,billed
103163,31651,31651,2026-02-01 00:00:00,29,billed
103164,31651,31651,2026-03-01 00:00:00,29,billed
103165,31651,31651,2026-04-01 00:00:00,29,billed
103166,31651,31651,2026-05-01 00:00:00,29,billed
103167,31651,31651,2026-06-01 00:00:00,29,billed
103168,31659,31659,2024-01-01 00:00:00,199,billed
103169,31659,31659,2024-02-01 00:00:00,199,billed
103170,31659,31659,2024-03-01 00:00:00,199,billed
103171,31659,31659,2024-04-01 00:00:00,199,billed
103172,31659,31659,2024-05-01 00:00:00,199,billed
103173,31659,31659,2024-06-01 00:00:00,199,billed
103174,31659,31659,2024-07-01 00:00:00,199,billed
103175,31659,31659,2024-08-01 00:00:00,199,billed
103176,31659,31659,2024-09-01 00:00:00,199,billed
103178,31659,31659,2024-11-01 00:00:00,199,billed
103179,31659,31659,2024-12-01 00:00:00,199,billed
103180,31659,31659,2025-01-01 00:00:00,199,billed
103181,31659,31659,2025-02-01 00:00:00,199,billed
103182,31659,31659,2025-03-01 00:00:00,199,billed
103183,31659,31659,2025-04-01 00:00:00,199,billed
103184,31659,31659,2025-05-01 00:00:00,199,billed
103185,31659,31659,2025-06-01 00:00:00,199,billed
103186,31659,31659,2025-07-01 00:00:00,199,billed
103187,31659,31659,2025-08-01 00:00:00,199,billed
103188,31659,31659,2025-09-01 00:00:00,199,billed
103189,31659,31659,2025-10-01 00:00:00,199,billed
103190,31659,31659,2025-11-01 00:00:00,199,billed
103191,31659,31659,2025-12-01 00:00:00,199,billed
103192,31659,31659,2026-01-01 00:00:00,199,billed
103193,31659,31659,2026-02-01 00:00:00,199,billed
103194,31659,31659,2026-03-01 00:00:00,199,billed
103195,31659,31659,2026-04-01 00:00:00,199,billed
103197,31659,31659,2026-06-01 00:00:00,199,billed
103198,31660,31660,2025-10-01 00:00:00,79,billed
103199,31660,31660,2025-11-01 00:00:00,69,billed
103200,31660,31660,2025-12-01 00:00:00,79,billed
103201,31660,31660,2026-01-01 00:00:00,79,billed
103202,31660,31660,2026-02-01 00:00:00,79,billed
103203,31660,31660,2026-03-01 00:00:00,79,billed
103204,31660,31660,2026-04-01 00:00:00,79,billed
103205,31660,31660,2026-05-01 00:00:00,79,billed
103206,31660,31660,2026-06-01 00:00:00,79,billed
103207,31661,31661,2024-01-01 00:00:00,79,billed
103208,31661,31661,2024-02-01 00:00:00,79,billed
103209,31661,31661,2024-03-01 00:00:00,79,billed
103210,31661,31661,2024-04-01 00:00:00,79,billed
103211,31661,31661,2024-05-01 00:00:00,79,billed
103212,31661,31661,2024-06-01 00:00:00,79,billed
103213,31661,31661,2024-07-01 00:00:00,79,billed
103214,31661,31661,2024-08-01 00:00:00,79,billed
103215,31661,31661,2024-09-01 00:00:00,79,billed
103216,31661,31661,2024-10-01 00:00:00,79,billed
103217,31661,31661,2024-11-01 00:00:00,79,billed
103218,31661,31661,2024-12-01 00:00:00,79,billed
103219,31661,31661,2025-01-01 00:00:00,79,billed
103220,31661,31661,2025-02-01 00:00:00,79,billed
103221,31661,31661,2025-03-01 00:00:00,79,billed
103222,31661,31661,2025-04-01 00:00:00,79,billed
103223,31661,31661,2025-05-01 00:00:00,79,billed
103224,31661,31661,2025-06-01 00:00:00,79,billed
103225,31661,31661,2025-07-01 00:00:00,79,billed
103226,31661,31661,2025-08-01 00:00:00,79,billed
103227,31661,31661,2025-09-01 00:00:00,79,billed
103228,31661,31661,2025-10-01 00:00:00,79,billed
103229,31661,31661,2025-11-01 00:00:00,79,billed
103230,31661,31661,2025-12-01 00:00:00,79,billed
103231,31661,31661,2026-01-01 00:00:00,79,billed
103232,31661,31661,2026-02-01 00:00:00,79,billed
103233,31661,31661,2026-03-01 00:00:00,79,billed
103234,31661,31661,2026-04-01 00:00:00,79,billed
103235,31661,31661,2026-05-01 00:00:00,69,billed
103236,31661,31661,2026-06-01 00:00:00,79,billed
103237,31663,31663,2024-02-01 00:00:00,29,billed
103238,31663,31663,2024-03-01 00:00:00,29,billed
103239,31663,31663,2024-04-01 00:00:00,29,billed
103240,31663,31663,2024-05-01 00:00:00,29,billed
103241,31663,31663,2024-06-01 00:00:00,29,billed
103242,31663,31663,2024-07-01 00:00:00,29,billed
103243,31663,31663,2024-08-01 00:00:00,29,billed
103244,31663,31663,2024-09-01 00:00:00,29,billed
103245,31663,31663,2024-10-01 00:00:00,29,billed
103246,31663,31663,2024-11-01 00:00:00,29,billed
103247,31663,31663,2024-12-01 00:00:00,29,billed
103248,31663,31663,2025-01-01 00:00:00,29,billed
103249,31663,31663,2025-02-01 00:00:00,29,billed
103250,31663,31663,2025-03-01 00:00:00,29,billed
103251,31663,31663,2025-04-01 00:00:00,29,billed
103252,31663,31663,2025-05-01 00:00:00,29,billed
103253,31663,31663,2025-06-01 00:00:00,29,billed
103254,31663,31663,2025-07-01 00:00:00,29,billed
103255,31663,31663,2025-08-01 00:00:00,29,billed
103256,31663,31663,2025-09-01 00:00:00,39,billed
103257,31663,31663,2025-10-01 00:00:00,29,billed
103258,31663,31663,2025-11-01 00:00:00,29,billed
103259,31663,31663,2025-12-01 00:00:00,29,billed
103260,31663,31663,2026-01-01 00:00:00,29,billed
103261,31663,31663,2026-02-01 00:00:00,29,billed
103262,31663,31663,2026-03-01 00:00:00,29,billed
103263,31663,31663,2026-04-01 00:00:00,29,billed
103264,31663,31663,2026-05-01 00:00:00,29,billed
103265,31663,31663,2026-06-01 00:00:00,29,billed
103266,31670,31670,2024-01-01 00:00:00,199,billed
103267,31670,31670,2024-02-01 00:00:00,189,billed
103268,31670,31670,2024-03-01 00:00:00,199,billed
103269,31670,31670,2024-04-01 00:00:00,199,billed
103270,31670,31670,2024-05-01 00:00:00,199,billed
103271,31670,31670,2024-06-01 00:00:00,199,billed
103272,31670,31670,2024-07-01 00:00:00,199,billed
103273,31670,31670,2024-08-01 00:00:00,199,billed
103274,31670,31670,2024-09-01 00:00:00,199,billed
103275,31670,31670,2024-10-01 00:00:00,199,billed
103276,31670,31670,2024-11-01 00:00:00,199,billed
103277,31670,31670,2024-12-01 00:00:00,199,billed
103278,31670,31670,2025-01-01 00:00:00,199,billed
103279,31670,31670,2025-02-01 00:00:00,199,billed
103280,31670,31670,2025-03-01 00:00:00,199,billed
103281,31670,31670,2025-04-01 00:00:00,199,billed
103282,31670,31670,2025-05-01 00:00:00,199,billed
103283,31670,31670,2025-06-01 00:00:00,199,billed
103284,31670,31670,2025-07-01 00:00:00,199,billed
103285,31670,31670,2025-08-01 00:00:00,199,billed
103286,31670,31670,2025-09-01 00:00:00,199,billed
103287,31670,31670,2025-10-01 00:00:00,199,billed
103288,31670,31670,2025-11-01 00:00:00,199,billed
103289,31670,31670,2025-12-01 00:00:00,199,billed
103290,31670,31670,2026-01-01 00:00:00,199,billed
103291,31670,31670,2026-02-01 00:00:00,199,billed
103292,31670,31670,2026-03-01 00:00:00,189,billed
103293,31670,31670,2026-04-01 00:00:00,199,billed
103294,31670,31670,2026-05-01 00:00:00,199,billed
103295,31670,31670,2026-06-01 00:00:00,199,billed
103296,31673,31673,2024-01-01 00:00:00,29,billed
103297,31673,31673,2024-02-01 00:00:00,29,billed
103298,31673,31673,2024-03-01 00:00:00,29,billed
103299,31673,31673,2024-04-01 00:00:00,29,billed
103300,31673,31673,2024-05-01 00:00:00,29,billed
103301,31673,31673,2024-06-01 00:00:00,29,billed
103302,31673,31673,2024-07-01 00:00:00,29,billed
103303,31673,31673,2024-08-01 00:00:00,29,billed
103304,31673,31673,2024-09-01 00:00:00,29,billed
103305,31673,31673,2024-10-01 00:00:00,29,billed
103306,31673,31673,2024-11-01 00:00:00,29,billed
103307,31673,31673,2024-12-01 00:00:00,29,billed
103308,31673,31673,2025-01-01 00:00:00,29,billed
103309,31673,31673,2025-02-01 00:00:00,29,billed
103310,31673,31673,2025-03-01 00:00:00,29,billed
103311,31673,31673,2025-04-01 00:00:00,29,billed
103312,31673,31673,2025-05-01 00:00:00,29,billed
103313,31673,31673,2025-06-01 00:00:00,29,billed
103314,31673,31673,2025-07-01 00:00:00,29,billed
103315,31673,31673,2025-08-01 00:00:00,29,billed
103316,31673,31673,2025-09-01 00:00:00,29,billed
103317,31673,31673,2025-10-01 00:00:00,39,billed
103318,31673,31673,2025-11-01 00:00:00,29,billed
103319,31673,31673,2025-12-01 00:00:00,29,billed
103320,31673,31673,2026-01-01 00:00:00,29,billed
103321,31673,31673,2026-02-01 00:00:00,29,billed
103322,31673,31673,2026-03-01 00:00:00,29,billed
103323,31673,31673,2026-04-01 00:00:00,29,billed
103324,31673,31673,2026-05-01 00:00:00,29,billed
103325,31673,31673,2026-06-01 00:00:00,29,billed
103326,31674,31674,2024-01-01 00:00:00,29,billed
103327,31674,31674,2024-02-01 00:00:00,29,billed
103328,31674,31674,2024-03-01 00:00:00,29,billed
103329,31674,31674,2024-04-01 00:00:00,29,billed
103330,31674,31674,2024-05-01 00:00:00,29,billed
103331,31674,31674,2024-06-01 00:00:00,29,billed
103332,31674,31674,2024-07-01 00:00:00,29,billed
103333,31674,31674,2024-08-01 00:00:00,29,billed
103334,31674,31674,2024-09-01 00:00:00,29,billed
103335,31674,31674,2024-10-01 00:00:00,29,billed
103336,31674,31674,2024-11-01 00:00:00,29,billed
103337,31674,31674,2024-12-01 00:00:00,29,billed
103338,31674,31674,2025-01-01 00:00:00,29,billed
103339,31674,31674,2025-02-01 00:00:00,29,billed
103340,31674,31674,2025-03-01 00:00:00,29,billed
103341,31674,31674,2025-04-01 00:00:00,29,billed
103342,31674,31674,2025-05-01 00:00:00,29,billed
103343,31674,31674,2025-06-01 00:00:00,29,billed
103344,31674,31674,2025-07-01 00:00:00,29,billed
103345,31674,31674,2025-08-01 00:00:00,29,billed
103346,31674,31674,2025-09-01 00:00:00,29,billed
103347,31674,31674,2025-10-01 00:00:00,29,billed
103348,31674,31674,2025-11-01 00:00:00,29,billed
103349,31674,31674,2025-12-01 00:00:00,29,billed
103350,31674,31674,2026-01-01 00:00:00,29,billed
103351,31674,31674,2026-02-01 00:00:00,29,billed
103352,31674,31674,2026-03-01 00:00:00,29,billed
103353,31674,31674,2026-04-01 00:00:00,29,billed
103354,31674,31674,2026-05-01 00:00:00,29,billed
103355,31674,31674,2026-06-01 00:00:00,29,billed
103356,31680,31680,2025-04-01 00:00:00,29,billed
103357,31680,31680,2025-05-01 00:00:00,29,billed
103358,31680,31680,2025-06-01 00:00:00,29,billed
103359,31680,31680,2025-07-01 00:00:00,29,billed
103360,31680,31680,2025-08-01 00:00:00,29,billed
103361,31680,31680,2025-09-01 00:00:00,29,billed
103362,31680,31680,2025-10-01 00:00:00,29,billed
103363,31680,31680,2025-11-01 00:00:00,29,billed
103364,31680,31680,2025-12-01 00:00:00,29,billed
103365,31680,31680,2026-01-01 00:00:00,29,billed
103366,31680,31680,2026-02-01 00:00:00,29,billed
103367,31680,31680,2026-03-01 00:00:00,29,billed
103368,31680,31680,2026-04-01 00:00:00,19,billed
103369,31680,31680,2026-05-01 00:00:00,29,billed
103370,31680,31680,2026-06-01 00:00:00,29,billed
103371,31683,31683,2024-09-01 00:00:00,29,billed
103372,31683,31683,2024-10-01 00:00:00,29,billed
103373,31683,31683,2024-11-01 00:00:00,29,billed
103374,31683,31683,2024-12-01 00:00:00,29,billed
103375,31683,31683,2025-01-01 00:00:00,29,billed
103376,31683,31683,2025-02-01 00:00:00,29,billed
103377,31683,31683,2025-03-01 00:00:00,29,billed
103378,31683,31683,2025-04-01 00:00:00,29,billed
103379,31683,31683,2025-05-01 00:00:00,29,billed
103380,31683,31683,2025-06-01 00:00:00,19,billed
103381,31683,31683,2025-07-01 00:00:00,29,billed
103382,31683,31683,2025-08-01 00:00:00,29,billed
103383,31683,31683,2025-09-01 00:00:00,29,billed
103384,31683,31683,2025-10-01 00:00:00,29,billed
103385,31683,31683,2025-11-01 00:00:00,29,billed
103386,31683,31683,2025-12-01 00:00:00,29,billed
103387,31683,31683,2026-01-01 00:00:00,29,billed
103388,31683,31683,2026-02-01 00:00:00,29,billed
103389,31683,31683,2026-03-01 00:00:00,29,billed
103390,31683,31683,2026-04-01 00:00:00,29,billed
103391,31683,31683,2026-05-01 00:00:00,29,billed
103392,31683,31683,2026-06-01 00:00:00,29,billed
103393,31693,31693,2024-03-01 00:00:00,29,billed
103394,31693,31693,2024-04-01 00:00:00,29,billed
103395,31693,31693,2024-05-01 00:00:00,29,billed
103396,31693,31693,2024-06-01 00:00:00,29,billed
103397,31693,31693,2024-07-01 00:00:00,29,billed
103398,31693,31693,2024-08-01 00:00:00,29,billed
103399,31693,31693,2024-09-01 00:00:00,29,billed
103400,31693,31693,2024-10-01 00:00:00,29,billed
103401,31693,31693,2024-11-01 00:00:00,29,billed
103402,31693,31693,2024-12-01 00:00:00,29,billed
103403,31693,31693,2025-01-01 00:00:00,29,billed
103404,31693,31693,2025-02-01 00:00:00,29,billed
103405,31693,31693,2025-03-01 00:00:00,29,billed
103406,31693,31693,2025-04-01 00:00:00,29,billed
103407,31693,31693,2025-05-01 00:00:00,29,billed
103408,31693,31693,2025-06-01 00:00:00,29,billed
103409,31693,31693,2025-07-01 00:00:00,29,billed
103410,31693,31693,2025-08-01 00:00:00,29,billed
103411,31693,31693,2025-09-01 00:00:00,29,billed
103412,31693,31693,2025-10-01 00:00:00,29,billed
103413,31693,31693,2025-11-01 00:00:00,29,billed
103414,31693,31693,2025-12-01 00:00:00,29,billed
103415,31693,31693,2026-01-01 00:00:00,29,billed
103416,31693,31693,2026-02-01 00:00:00,29,billed
103417,31693,31693,2026-03-01 00:00:00,29,billed
103419,31693,31693,2026-05-01 00:00:00,29,billed
103420,31693,31693,2026-06-01 00:00:00,29,billed
103421,31697,31697,2024-11-01 00:00:00,29,billed
103422,31697,31697,2024-12-01 00:00:00,29,billed
103423,31697,31697,2025-01-01 00:00:00,29,billed
103424,31697,31697,2025-02-01 00:00:00,29,billed
103425,31697,31697,2025-03-01 00:00:00,29,billed
103426,31697,31697,2025-04-01 00:00:00,29,billed
103427,31697,31697,2025-05-01 00:00:00,29,billed
103428,31697,31697,2025-06-01 00:00:00,29,billed
103429,31697,31697,2025-07-01 00:00:00,29,billed
103430,31697,31697,2025-08-01 00:00:00,29,billed
103431,31697,31697,2025-09-01 00:00:00,29,billed
103432,31697,31697,2025-10-01 00:00:00,29,billed
103433,31697,31697,2025-11-01 00:00:00,29,billed
103434,31697,31697,2025-12-01 00:00:00,29,billed
103435,31697,31697,2026-01-01 00:00:00,29,billed
103436,31697,31697,2026-02-01 00:00:00,29,billed
103437,31697,31697,2026-03-01 00:00:00,29,billed
103438,31697,31697,2026-04-01 00:00:00,29,billed
103439,31697,31697,2026-05-01 00:00:00,29,billed
103440,31697,31697,2026-06-01 00:00:00,29,billed
103441,31706,31706,2024-01-01 00:00:00,29,billed
103442,31706,31706,2024-02-01 00:00:00,29,billed
103443,31706,31706,2024-03-01 00:00:00,29,billed
103444,31706,31706,2024-04-01 00:00:00,29,billed
103445,31706,31706,2024-05-01 00:00:00,29,billed
103446,31706,31706,2024-06-01 00:00:00,29,billed
103447,31706,31706,2024-07-01 00:00:00,29,billed
103448,31706,31706,2024-08-01 00:00:00,29,billed
103449,31706,31706,2024-09-01 00:00:00,29,billed
103451,31706,31706,2024-11-01 00:00:00,29,billed
103452,31706,31706,2024-12-01 00:00:00,29,billed
103453,31706,31706,2025-01-01 00:00:00,29,billed
103454,31706,31706,2025-02-01 00:00:00,29,billed
103455,31706,31706,2025-03-01 00:00:00,29,billed
103456,31706,31706,2025-04-01 00:00:00,19,billed
103457,31706,31706,2025-05-01 00:00:00,29,billed
103458,31706,31706,2025-06-01 00:00:00,29,billed
103459,31706,31706,2025-07-01 00:00:00,29,billed
103460,31706,31706,2025-08-01 00:00:00,29,billed
103461,31706,31706,2025-09-01 00:00:00,29,billed
103462,31706,31706,2025-10-01 00:00:00,29,billed
103463,31706,31706,2025-11-01 00:00:00,29,billed
103464,31706,31706,2025-12-01 00:00:00,29,billed
103465,31706,31706,2026-01-01 00:00:00,29,billed
103466,31706,31706,2026-02-01 00:00:00,29,billed
103467,31706,31706,2026-03-01 00:00:00,29,billed
103468,31706,31706,2026-04-01 00:00:00,29,billed
103469,31706,31706,2026-05-01 00:00:00,29,billed
103470,31706,31706,2026-06-01 00:00:00,29,billed
103471,31711,31711,2026-02-01 00:00:00,29,billed
103472,31711,31711,2026-03-01 00:00:00,29,billed
103473,31711,31711,2026-04-01 00:00:00,29,billed
103474,31711,31711,2026-05-01 00:00:00,29,billed
103475,31711,31711,2026-06-01 00:00:00,29,billed
103476,31712,31712,2024-10-01 00:00:00,79,billed
103477,31712,31712,2024-11-01 00:00:00,79,billed
103478,31712,31712,2024-12-01 00:00:00,79,billed
103479,31712,31712,2025-01-01 00:00:00,79,billed
103480,31712,31712,2025-02-01 00:00:00,79,billed
103481,31712,31712,2025-03-01 00:00:00,79,billed
103482,31718,31718,2024-04-01 00:00:00,29,billed
103483,31718,31718,2024-05-01 00:00:00,29,billed
103484,31718,31718,2024-06-01 00:00:00,29,billed
103485,31718,31718,2024-07-01 00:00:00,29,billed
103486,31718,31718,2024-08-01 00:00:00,29,billed
103487,31718,31718,2024-09-01 00:00:00,29,billed
103488,31718,31718,2024-10-01 00:00:00,29,billed
103489,31718,31718,2024-11-01 00:00:00,29,billed
103490,31718,31718,2024-12-01 00:00:00,29,billed
103491,31718,31718,2025-01-01 00:00:00,29,billed
103492,31718,31718,2025-02-01 00:00:00,29,billed
103493,31718,31718,2025-03-01 00:00:00,29,billed
103494,31718,31718,2025-04-01 00:00:00,29,billed
103495,31718,31718,2025-05-01 00:00:00,29,billed
103496,31718,31718,2025-06-01 00:00:00,29,billed
103497,31718,31718,2025-07-01 00:00:00,29,billed
103498,31718,31718,2025-08-01 00:00:00,29,billed
103499,31718,31718,2025-09-01 00:00:00,29,billed
103500,31718,31718,2025-10-01 00:00:00,29,billed
103501,31718,31718,2025-11-01 00:00:00,29,billed
103502,31718,31718,2025-12-01 00:00:00,29,billed
103503,31718,31718,2026-01-01 00:00:00,29,billed
103504,31718,31718,2026-02-01 00:00:00,29,billed
103505,31718,31718,2026-03-01 00:00:00,29,billed
103506,31718,31718,2026-04-01 00:00:00,29,billed
103507,31718,31718,2026-05-01 00:00:00,29,billed
103508,31718,31718,2026-06-01 00:00:00,29,billed
103509,31729,31729,2026-01-01 00:00:00,79,billed
103510,31729,31729,2026-02-01 00:00:00,79,billed
103511,31729,31729,2026-03-01 00:00:00,79,billed
103512,31729,31729,2026-04-01 00:00:00,79,billed
103513,31729,31729,2026-05-01 00:00:00,79,billed
103514,31729,31729,2026-06-01 00:00:00,79,billed
103515,31736,31736,2024-10-01 00:00:00,79,billed
103516,31736,31736,2024-11-01 00:00:00,79,billed
103517,31736,31736,2024-12-01 00:00:00,79,billed
103518,31736,31736,2025-01-01 00:00:00,79,billed
103519,31736,31736,2025-02-01 00:00:00,79,billed
103520,31736,31736,2025-03-01 00:00:00,79,billed
103521,31736,31736,2025-04-01 00:00:00,79,billed
103522,31736,31736,2025-05-01 00:00:00,79,billed
103523,31736,31736,2025-06-01 00:00:00,79,billed
103524,31736,31736,2025-07-01 00:00:00,79,billed
103525,31736,31736,2025-08-01 00:00:00,79,billed
103526,31736,31736,2025-09-01 00:00:00,69,billed
103527,31736,31736,2025-10-01 00:00:00,79,billed
103528,31736,31736,2025-11-01 00:00:00,79,billed
103529,31736,31736,2025-12-01 00:00:00,79,billed
103530,31736,31736,2026-01-01 00:00:00,79,billed
103531,31736,31736,2026-02-01 00:00:00,79,billed
103532,31736,31736,2026-03-01 00:00:00,79,billed
103533,31736,31736,2026-04-01 00:00:00,89,billed
103534,31736,31736,2026-05-01 00:00:00,79,billed
103535,31736,31736,2026-06-01 00:00:00,79,billed
103536,31738,31738,2024-02-01 00:00:00,29,billed
103537,31738,31738,2024-03-01 00:00:00,29,billed
103538,31738,31738,2024-04-01 00:00:00,29,billed
103539,31738,31738,2024-05-01 00:00:00,29,billed
103540,31738,31738,2024-06-01 00:00:00,29,billed
103541,31738,31738,2024-07-01 00:00:00,29,billed
103542,31738,31738,2024-08-01 00:00:00,29,billed
103543,31738,31738,2024-09-01 00:00:00,29,billed
103544,31738,31738,2024-10-01 00:00:00,29,billed
103545,31738,31738,2024-11-01 00:00:00,29,billed
103546,31738,31738,2024-12-01 00:00:00,29,billed
103547,31738,31738,2025-01-01 00:00:00,29,billed
103548,31738,31738,2025-02-01 00:00:00,29,billed
103549,31738,31738,2025-03-01 00:00:00,29,billed
103550,31738,31738,2025-04-01 00:00:00,29,billed
103551,31738,31738,2025-05-01 00:00:00,29,billed
103552,31738,31738,2025-06-01 00:00:00,29,billed
103553,31738,31738,2025-07-01 00:00:00,29,billed
103554,31738,31738,2025-08-01 00:00:00,29,billed
103555,31738,31738,2025-09-01 00:00:00,29,billed
103556,31738,31738,2025-10-01 00:00:00,29,billed
103557,31738,31738,2025-11-01 00:00:00,29,billed
103558,31738,31738,2025-12-01 00:00:00,29,billed
103559,31738,31738,2026-01-01 00:00:00,29,billed
103560,31738,31738,2026-02-01 00:00:00,29,billed
103561,31738,31738,2026-03-01 00:00:00,29,billed
103562,31738,31738,2026-04-01 00:00:00,29,billed
103563,31738,31738,2026-05-01 00:00:00,29,billed
103564,31738,31738,2026-06-01 00:00:00,29,billed
103565,31748,31748,2024-01-01 00:00:00,29,billed
103566,31748,31748,2024-02-01 00:00:00,29,billed
103567,31748,31748,2024-03-01 00:00:00,29,billed
103568,31748,31748,2024-04-01 00:00:00,29,billed
103569,31748,31748,2024-05-01 00:00:00,29,billed
103570,31748,31748,2024-06-01 00:00:00,29,billed
103571,31748,31748,2024-07-01 00:00:00,29,billed
103572,31748,31748,2024-08-01 00:00:00,29,billed
103573,31748,31748,2024-09-01 00:00:00,29,billed
103574,31748,31748,2024-10-01 00:00:00,29,billed
103575,31748,31748,2024-11-01 00:00:00,29,billed
103576,31748,31748,2024-12-01 00:00:00,29,billed
103577,31748,31748,2025-01-01 00:00:00,29,billed
103578,31748,31748,2025-02-01 00:00:00,29,billed
103579,31748,31748,2025-03-01 00:00:00,29,billed
103580,31748,31748,2025-04-01 00:00:00,29,billed
103581,31748,31748,2025-05-01 00:00:00,29,billed
103582,31748,31748,2025-06-01 00:00:00,29,billed
103583,31748,31748,2025-07-01 00:00:00,29,billed
103584,31748,31748,2025-08-01 00:00:00,29,billed
103585,31748,31748,2025-09-01 00:00:00,29,billed
103586,31748,31748,2025-10-01 00:00:00,29,billed
103587,31748,31748,2025-11-01 00:00:00,39,billed
103588,31748,31748,2025-12-01 00:00:00,29,billed
103589,31748,31748,2026-01-01 00:00:00,29,billed
103590,31748,31748,2026-02-01 00:00:00,29,billed
103591,31748,31748,2026-03-01 00:00:00,29,billed
103592,31748,31748,2026-04-01 00:00:00,29,billed
103593,31748,31748,2026-05-01 00:00:00,29,billed
103594,31748,31748,2026-06-01 00:00:00,29,billed
103595,31752,31752,2024-06-01 00:00:00,199,billed
103596,31752,31752,2024-07-01 00:00:00,199,billed
103597,31752,31752,2024-08-01 00:00:00,199,billed
103598,31752,31752,2024-09-01 00:00:00,199,billed
