customer_id,templates_used,workflows_created,days_active_during_trial,integrations_connected
25543,1,1,3,0
25544,7,3,9,1
25545,2,1,9,0
25546,5,0,13,0
25547,6,2,4,2
25548,2,3,13,0
25549,0,0,6,1
25550,3,2,6,1
25551,3,0,6,3
25552,1,1,6,1
25553,3,2,5,1
25554,1,1,13,1
25555,3,3,13,0
25556,3,3,10,0
25557,1,3,2,2
25558,1,1,13,0
25559,4,0,8,0
25560,1,4,3,1
25561,4,1,10,0
25562,1,3,11,0
25563,3,3,12,2
25564,3,1,7,0
25565,2,0,3,1
25566,4,3,7,3
25567,6,3,4,0
25568,1,3,2,1
25569,1,0,13,1
25570,1,2,13,0
25571,2,1,11,2
25572,3,1,5,0
25573,3,1,7,0
25574,5,1,10,1
25575,2,0,9,0
25576,6,2,9,1
25577,3,1,4,1
25578,3,1,1,1
25579,3,3,10,0
25580,1,0,11,2
25581,2,3,12,4
25582,2,1,7,0
25583,2,3,4,1
25584,1,3,5,0
25585,0,4,7,1
25586,3,1,2,2
25587,3,5,5,0
25588,6,2,3,1
25589,3,3,11,1
25590,4,1,8,2
25591,6,2,1,1
25592,2,0,6,1
25593,5,2,10,0
25594,1,1,3,0
25595,2,2,6,0
25596,4,0,5,0
25597,4,3,4,0
25598,2,2,1,2
25599,1,4,12,0
25600,3,2,3,4
25601,5,1,7,0
25602,4,1,11,1
25603,5,4,4,0
25604,5,1,10,0
25605,1,3,9,1
25606,4,3,6,1
25607,6,2,11,0
25608,1,4,10,2
25609,1,1,3,0
25610,3,4,4,0
25611,1,3,12,3
25612,2,1,3,1
25613,5,1,3,3
25614,4,3,9,2
25615,3,3,8,1
25616,5,1,2,0
25617,5,4,3,2
25618,6,3,9,1
25619,4,1,13,2
25620,3,3,13,1
25621,2,5,2,1
25622,3,2,3,0
25623,4,1,7,2
25624,4,2,4,1
25625,4,1,3,2
25626,4,3,3,0
25627,3,3,8,1
25628,3,4,1,2
25629,0,2,8,1
25630,1,2,3,0
25631,1,1,10,3
25632,6,2,1,2
25633,2,3,11,0
25634,2,1,10,1
25635,3,0,5,1
25636,5,2,10,1
25637,4,2,2,0
25638,4,3,13,1
25639,3,2,4,3
25640,1,1,5,2
25641,4,3,12,0
25642,3,2,12,0
25643,6,3,5,2
25644,4,5,11,1
25645,2,1,11,0
25646,4,3,5,1
25647,2,1,8,1
25648,3,3,8,0
25649,3,3,12,1
25650,4,5,8,1
25651,2,2,1,3
25652,1,2,11,1
25653,3,3,10,3
25654,2,3,7,1
25655,4,2,11,0
25656,4,4,13,1
25657,1,4,11,0
25658,1,2,7,0
25659,5,3,10,1
25660,3,1,1,2
25661,4,2,3,0
25662,6,2,11,1
25663,4,2,10,0
25664,2,2,4,1
25665,2,0,12,3
25666,3,3,3,0
25667,3,0,4,0
25668,3,3,6,1
25669,2,2,5,2
25670,6,1,2,2
25671,2,1,8,1
25672,4,2,3,1
25673,2,3,1,1
25674,2,1,7,0
25675,2,1,13,2
25676,4,3,3,0
25677,4,1,7,1
25678,6,2,12,2
25679,2,9,11,0
25680,2,3,11,0
25681,0,1,8,1
25682,1,0,4,0
25683,3,5,2,2
25684,5,4,3,1
25685,3,1,11,0
25686,1,1,12,2
25687,2,2,1,1
25688,4,2,4,1
25689,3,0,7,0
25690,2,3,3,1
25691,1,0,4,2
25692,4,0,9,1
25693,4,1,9,0
25694,4,5,6,0
25695,4,4,4,0
25696,2,0,3,1
25697,3,2,5,2
25698,3,5,9,3
25699,0,2,3,1
25700,3,2,7,1
25701,2,2,3,1
25702,3,3,6,0
25703,2,1,8,0
25704,3,1,8,2
25705,3,3,10,0
25706,3,2,1,1
25707,2,3,3,0
25708,3,1,7,0
25709,3,0,8,1
25710,3,3,12,0
25711,1,2,11,0
25712,2,4,10,1
25713,3,2,1,3
25714,3,1,8,0
25715,3,1,11,1
25716,5,2,12,2
25717,5,1,5,1
25718,5,2,10,2
25719,3,4,5,2
25720,3,4,6,1
25721,1,1,4,1
25722,5,1,2,0
25723,2,0,9,3
25724,6,1,1,0
25725,2,0,2,1
25726,5,1,8,0
25727,8,1,13,1
25728,3,2,8,2
25729,4,2,9,0
25730,1,6,12,5
25731,2,0,4,1
25732,5,1,1,2
25733,1,1,5,0
25734,5,3,5,2
25735,3,2,2,3
25736,3,2,7,1
25737,3,1,9,2
25738,6,1,7,0
25739,2,4,6,2
25740,3,3,4,3
25741,4,3,9,3
25742,2,4,4,1
25743,2,3,7,1
25744,4,3,6,2
25745,2,1,4,1
25746,3,2,9,0
25747,3,2,9,0
25748,3,2,10,2
25749,7,1,2,0
25750,1,1,4,0
25751,3,2,11,2
25752,6,0,2,0
25753,6,0,13,1
25754,1,2,10,2
25755,2,3,11,1
25756,4,1,6,0
25757,2,4,6,1
25758,3,2,7,0
25759,0,1,7,1
25760,2,3,5,0
25761,1,1,5,4
25762,5,0,2,3
25763,1,4,11,2
25764,5,0,5,1
25765,2,1,7,1
25766,3,3,6,0
25767,2,1,7,0
25768,5,0,2,3
25769,4,0,13,1
25770,2,2,10,0
25771,9,2,2,0
25772,2,5,10,0
25773,4,1,13,2
25774,6,1,13,0
25775,4,2,13,2
25776,0,2,5,1
25777,2,4,12,1
25778,4,0,8,1
25779,3,1,3,0
25780,4,3,2,1
25781,4,2,5,0
25782,4,2,9,0
25783,4,3,2,1
25784,2,3,1,0
25785,3,3,2,0
25786,2,3,6,2
25787,0,3,12,2
25788,4,2,5,1
25789,7,1,6,0
25790,2,1,13,2
25791,1,0,8,1
25792,2,2,11,1
25793,2,3,1,1
25794,2,0,3,0
25795,1,2,6,1
25796,2,0,12,2
25797,4,3,7,1
25798,3,7,1,3
25799,3,1,4,2
25800,2,0,5,2
25801,3,2,10,0
25802,5,1,8,1
25803,2,0,11,1
25804,3,3,3,1
25805,3,5,8,1
25806,3,1,10,1
25807,2,2,6,2
25808,3,0,12,2
25809,1,2,1,3
25810,3,1,13,3
25811,4,4,4,0
25812,0,0,4,1
25813,2,3,5,3
25814,1,3,2,1
25815,5,2,8,0
25816,2,2,6,0
25817,4,1,2,1
25818,2,1,8,1
25819,5,1,9,3
25820,4,2,13,0
25821,3,1,8,0
25822,5,0,7,0
25823,4,3,9,3
25824,7,4,12,1
25825,2,1,1,0
25826,3,0,8,0
25827,6,3,10,3
25828,4,2,9,0
25829,4,0,13,1
25830,2,2,5,0
25831,1,2,4,2
25832,3,3,1,0
25833,4,1,12,1
25834,2,4,12,0
25835,4,7,11,0
25836,3,1,1,0
25837,1,2,12,0
25838,1,2,9,0
25839,4,2,7,1
25840,6,2,8,1
25841,2,0,7,1
25842,1,1,11,0
25843,1,0,13,1
25844,3,2,12,1
25845,2,0,7,2
25846,1,2,6,2
25847,4,2,7,3
25848,0,2,9,1
25849,8,0,5,0
25850,2,1,6,1
25851,2,1,5,3
25852,3,1,1,0
25853,1,2,6,1
25854,3,2,1,0
25855,1,1,11,1
25856,6,1,7,0
25857,6,3,12,2
25858,2,0,12,0
25859,1,3,11,1
25860,3,1,2,0
25861,3,2,13,2
25862,1,6,9,2
25863,6,1,7,0
25864,3,1,12,0
25865,3,4,3,1
25866,1,4,2,2
25867,0,4,4,0
25868,1,1,12,0
25869,5,0,6,0
25870,3,1,12,1
25871,2,2,7,2
25872,3,1,4,1
25873,5,2,12,1
25874,0,1,2,2
25875,6,1,4,1
25876,3,2,6,2
25877,2,2,11,0
25878,4,1,4,0
25879,2,3,5,3
25880,6,2,9,1
25881,6,2,13,0
25882,1,4,8,0
25883,1,1,4,1
25884,7,2,12,1
25885,2,0,5,1
25886,4,1,4,1
25887,4,2,8,1
25888,2,2,4,0
25889,5,0,1,0
25890,3,0,5,2
25891,2,1,10,3
25892,5,0,3,0
25893,2,1,8,4
25894,2,2,5,1
25895,1,0,4,1
25896,3,1,9,0
25897,3,2,2,1
25898,4,3,10,1
25899,3,0,10,1
25900,3,0,9,0
25901,2,2,5,2
25902,3,3,9,0
25903,1,2,6,0
25904,4,2,7,0
25905,3,1,4,1
25906,2,3,1,2
25907,6,3,12,1
25908,3,2,3,1
25909,6,1,9,1
25910,2,1,5,2
25911,2,2,11,2
25912,3,2,9,1
25913,2,3,11,0
25914,2,5,7,2
25915,3,3,13,2
25916,3,3,1,0
25917,0,0,13,1
25918,6,1,6,1
25919,3,0,8,1
25920,2,1,7,0
25921,2,1,12,0
25922,4,2,6,0
25923,0,3,8,0
25924,1,3,11,3
25925,4,2,2,2
25926,3,2,8,0
25927,1,3,7,3
25928,3,3,5,0
25929,3,3,4,1
25930,6,2,9,1
25931,6,2,12,0
25932,5,1,1,2
25933,4,2,3,1
25934,3,2,10,1
25935,3,3,4,5
25936,3,4,1,1
25937,4,1,2,1
25938,2,3,3,3
25939,2,3,2,0
25940,4,1,10,1
25941,3,2,3,0
25942,7,0,11,0
25943,1,3,4,2
25944,3,3,2,0
25945,1,2,11,0
25946,4,1,9,0
25947,3,1,2,0
25948,3,1,8,1
25949,1,3,4,1
25950,1,1,4,2
25951,4,0,10,2
25952,1,1,5,2
25953,6,1,8,0
25954,5,2,6,0
25955,3,1,2,3
25956,1,3,4,0
25957,3,3,5,2
25958,4,0,11,1
25959,1,1,12,2
25960,3,3,10,1
25961,1,2,9,1
25962,2,2,3,1
25963,3,1,4,2
25964,4,3,4,0
25965,3,3,10,2
25966,2,2,13,0
25967,5,3,1,1
25968,2,0,3,0
25969,4,1,6,3
25970,4,0,4,0
25971,2,1,1,1
25972,0,5,5,0
25973,3,5,12,1
25974,3,1,3,1
25975,3,1,7,0
25976,2,4,8,2
25977,6,4,5,2
25978,2,1,3,2
25979,2,5,8,1
25980,3,4,6,3
25981,1,0,2,1
25982,7,0,2,1
25983,4,2,13,1
25984,1,3,2,0
25985,7,3,11,0
25986,2,1,11,0
25987,3,6,6,1
25988,0,5,1,0
25989,4,1,11,1
25990,5,1,9,0
25991,3,3,12,1
25992,2,5,6,0
25993,3,0,6,0
25994,6,2,10,1
25995,1,1,5,1
25996,1,6,10,2
25997,3,1,2,2
25998,5,4,5,1
25999,3,2,5,0
26000,3,1,6,0
26001,2,5,3,0
26002,4,3,2,2
26003,5,0,10,0
26004,2,1,9,1
26005,3,2,2,0
26006,4,4,9,0
26007,3,0,4,1
26008,4,6,7,1
26009,2,3,13,3
26010,5,2,8,1
26011,2,6,1,0
26012,1,1,6,1
26013,5,3,7,0
26014,1,1,1,1
26015,4,4,1,1
26016,2,0,12,0
26017,1,2,11,0
26018,3,1,7,0
26019,4,1,7,0
26020,4,5,6,0
26021,6,0,9,2
26022,5,4,3,2
26023,5,2,3,1
26024,3,4,9,1
26025,3,4,3,2
26026,4,1,11,2
26027,0,0,1,0
26028,2,2,8,2
26029,3,3,10,2
26030,1,2,1,2
26031,6,0,3,1
26032,3,1,10,1
26033,4,2,7,1
26034,3,2,1,0
26035,4,0,10,2
26036,3,2,12,1
26037,2,1,3,1
26038,4,2,1,1
26039,5,2,7,4
26040,3,0,10,0
26041,3,2,7,4
26042,1,1,9,1
26043,4,2,13,1
26044,6,1,12,1
26045,1,5,9,1
26046,4,1,8,0
26047,4,2,11,3
26048,3,2,12,0
26049,1,1,6,0
26050,3,4,3,1
26051,4,7,5,3
26052,3,1,7,0
26053,2,2,10,1
26054,3,1,2,1
26055,2,2,2,0
26056,3,2,2,1
26057,4,2,4,0
26058,3,1,3,0
26059,3,3,6,0
26060,2,3,12,0
26061,2,1,4,3
26062,2,0,8,1
26063,3,2,7,1
26064,5,1,10,2
26065,3,4,10,0
26066,5,2,1,1
26067,5,1,13,1
26068,5,1,9,1
26069,2,0,6,0
26070,5,0,6,1
26071,2,1,2,3
26072,7,2,5,1
26073,2,1,4,0
26074,3,4,6,1
26075,1,3,11,1
26076,2,1,4,0
26077,3,1,12,1
26078,5,4,12,1
26079,3,0,3,0
26080,3,6,12,1
26081,3,4,7,0
26082,2,3,8,0
26083,4,0,13,1
26084,2,3,6,1
26085,5,2,2,1
26086,3,1,13,2
26087,3,1,8,0
26088,3,2,2,1
26089,2,3,11,0
26090,0,2,10,2
26091,6,3,2,1
26092,5,2,1,0
26093,5,2,11,1
26094,1,2,11,1
26095,2,5,1,4
26096,2,3,4,1
26097,1,0,5,1
26098,3,2,7,0
26099,3,3,8,1
26100,9,0,3,2
26101,6,5,11,4
26102,6,4,13,0
26103,4,2,12,1
26104,4,2,2,0
26105,3,1,4,1
26106,4,4,13,3
26107,4,2,7,1
26108,7,3,5,1
26109,3,0,9,0
26110,3,3,12,1
26111,4,1,5,0
26112,2,0,1,1
26113,1,5,8,0
26114,3,1,10,1
26115,4,1,13,2
26116,3,3,12,1
26117,3,0,11,0
26118,3,2,13,0
26119,0,1,4,1
26120,4,1,12,1
26121,7,0,6,0
26122,3,2,1,1
26123,3,2,8,0
26124,4,0,8,1
26125,0,1,8,2
26126,2,1,6,0
26127,5,1,3,1
26128,4,1,11,0
26129,2,4,6,1
26130,5,0,12,0
26131,0,0,2,1
26132,1,2,7,3
26133,2,3,2,1
26134,3,1,10,1
26135,0,1,13,1
26136,1,1,7,3
26137,5,3,11,0
26138,3,3,8,3
26139,4,3,5,1
26140,1,1,4,0
26141,6,1,2,0
26142,2,2,2,1
26143,3,2,7,0
26144,3,1,9,1
26145,2,3,5,0
26146,6,3,9,1
26147,8,2,5,0
26148,3,2,2,1
26149,4,2,2,1
26150,3,6,10,2
26151,5,0,4,0
26152,3,2,5,2
26153,3,2,11,0
26154,2,2,8,2
26155,2,4,8,0
26156,3,6,11,0
26157,3,1,2,0
26158,5,3,8,3
26159,2,1,8,1
26160,3,1,11,1
26161,1,3,8,0
26162,3,2,2,4
26163,1,4,13,2
26164,1,2,13,1
26165,3,6,12,2
26166,4,2,13,0
26167,2,1,2,1
26168,4,1,2,3
26169,4,0,2,0
26170,5,1,13,1
26171,3,0,12,0
26172,4,0,9,0
26173,2,3,3,0
26174,6,4,4,1
26175,3,3,13,2
26176,3,1,10,0
26177,3,3,10,0
26178,3,0,10,3
26179,1,2,11,3
26180,1,0,1,1
26181,2,1,12,5
26182,4,2,8,1
26183,2,4,9,2
26184,2,2,12,0
26185,3,2,3,0
26186,1,1,12,0
26187,4,1,3,0
26188,2,3,10,1
26189,4,4,3,4
26190,2,5,5,2
26191,2,3,7,0
26192,2,2,4,0
26193,3,4,8,0
26194,3,2,2,0
26195,4,1,13,2
26196,5,0,1,0
26197,7,1,12,4
26198,2,3,11,2
26199,3,2,5,3
26200,5,2,11,1
26201,3,1,13,1
26202,4,1,2,0
26203,3,3,12,2
26204,6,2,9,3
26205,3,1,12,3
26206,2,3,6,3
26207,0,0,5,0
26208,3,2,7,0
26209,3,1,7,0
26210,1,4,3,0
26211,7,0,6,0
26212,1,4,6,1
26213,1,4,8,0
26214,1,0,9,0
26215,5,2,3,2
26216,4,5,2,1
26217,3,4,13,0
26218,4,3,6,1
26219,4,2,12,0
26220,7,4,5,1
26221,0,2,5,0
26222,2,7,4,2
26223,6,2,10,0
26224,5,3,8,3
26225,2,4,3,2
26226,5,3,1,0
26227,5,2,8,0
26228,2,0,12,0
26229,9,1,3,3
26230,3,0,13,1
26231,3,1,9,0
26232,2,3,3,1
26233,1,5,8,0
26234,2,2,6,2
26235,2,0,10,2
26236,4,3,3,0
26237,2,3,9,1
26238,7,3,1,1
26239,2,3,13,3
26240,6,2,13,0
26241,2,3,5,2
26242,1,1,6,1
26243,2,3,1,0
26244,6,3,8,0
26245,3,0,6,2
26246,2,4,3,0
26247,3,2,10,1
26248,3,0,4,2
26249,9,0,9,2
26250,2,2,4,4
26251,4,0,4,1
26252,5,1,9,0
26253,1,0,3,1
26254,2,1,6,0
26255,1,3,13,0
26256,2,0,5,2
26257,3,4,3,1
26258,4,3,9,0
26259,2,2,5,0
26260,2,0,12,0
26261,5,3,8,0
26262,4,3,9,4
26263,5,3,4,1
26264,2,3,6,1
26265,3,1,6,0
26266,2,5,7,0
26267,5,5,11,1
26268,0,2,6,1
26269,4,4,7,1
26270,6,0,13,2
26271,2,1,3,1
26272,0,1,8,0
26273,2,7,8,1
26274,7,1,4,0
26275,0,0,1,0
26276,3,1,4,2
26277,3,2,2,1
26278,1,1,6,0
26279,1,2,9,0
26280,4,0,8,1
26281,2,2,6,0
26282,1,3,6,1
26283,5,3,2,1
26284,5,3,9,0
26285,1,2,8,1
26286,5,2,8,1
26287,7,3,10,3
26288,3,1,13,2
26289,6,3,4,1
26290,1,1,4,0
26291,2,1,9,0
26292,2,1,8,3
26293,0,3,10,0
26294,2,0,12,1
26295,4,5,8,0
26296,1,3,7,1
26297,6,6,5,1
26298,7,0,3,2
26299,2,4,3,0
26300,2,2,9,0
26301,5,1,10,1
26302,3,2,8,1
26303,2,1,3,1
26304,7,2,8,1
26305,7,4,8,1
26306,2,1,10,1
26307,3,2,11,3
26308,7,2,12,0
26309,3,1,8,1
26310,5,2,4,0
26311,2,1,3,1
26312,6,1,10,1
26313,3,5,4,1
26314,3,2,1,0
26315,1,1,2,1
26316,3,3,13,0
26317,3,3,10,1
26318,1,2,2,0
26319,4,2,10,0
26320,3,1,10,0
26321,7,2,6,0
26322,2,1,12,1
26323,4,3,11,4
26324,3,0,12,1
26325,5,3,6,2
26326,2,2,1,1
26327,2,3,5,2
26328,3,3,8,1
26329,3,2,10,2
26330,3,3,4,1
26331,4,2,6,1
26332,7,5,1,1
26333,2,0,7,1
26334,1,2,2,0
26335,4,4,13,1
26336,3,2,3,2
26337,3,1,3,1
26338,3,7,13,1
26339,4,3,12,3
26340,4,4,1,0
26341,4,0,7,2
26342,1,1,11,1
26343,1,3,13,0
26344,4,4,13,4
26345,5,2,10,2
26346,2,1,2,2
26347,5,2,6,0
26348,2,1,13,2
26349,6,5,3,0
26350,4,1,5,1
26351,6,1,9,2
26352,3,2,2,0
26353,2,0,11,0
26354,3,3,3,1
26355,2,1,6,1
26356,4,2,6,0
26357,4,4,3,2
26358,3,3,6,0
26359,1,3,13,2
26360,4,3,4,2
26361,3,0,7,0
26362,0,0,10,1
26363,3,1,12,2
26364,5,1,9,1
26365,3,0,1,1
26366,5,4,2,2
26367,3,4,4,0
26368,7,3,9,2
26369,5,4,10,1
26370,4,4,1,1
26371,2,2,4,1
26372,4,1,7,0
26373,1,5,11,0
26374,2,1,1,0
26375,3,2,8,2
26376,2,1,4,0
26377,1,1,7,1
26378,1,1,2,0
26379,5,3,8,0
26380,1,4,3,1
26381,3,1,11,1
26382,5,2,12,1
26383,6,0,11,2
26384,4,7,13,0
26385,4,2,11,1
26386,5,1,13,0
26387,3,2,7,1
26388,6,1,6,2
26389,3,0,7,0
26390,3,2,11,2
26391,4,1,6,0
26392,1,1,13,1
26393,4,0,13,2
26394,3,4,4,1
26395,1,0,10,0
26396,4,2,13,1
26397,5,0,3,1
26398,5,2,2,0
26399,3,5,3,0
26400,3,0,11,0
26401,7,2,8,0
26402,5,0,3,2
26403,1,2,9,0
26404,2,0,2,1
26405,6,1,1,1
26406,2,2,4,2
26407,4,3,4,1
26408,6,1,6,2
26409,4,1,4,0
26410,0,4,8,0
26411,6,2,6,2
26412,4,2,3,2
26413,4,2,10,1
26414,4,0,5,1
26415,5,2,4,0
26416,3,2,1,1
26417,2,5,4,1
26418,1,3,12,0
26419,5,3,8,0
26420,2,0,2,2
26421,3,2,7,0
26422,5,1,10,1
26423,7,4,11,3
26424,4,3,7,1
26425,1,2,8,1
26426,2,4,12,0
26427,5,2,3,1
26428,1,3,4,1
26429,1,4,9,0
26430,5,0,13,1
26431,3,3,12,1
26432,3,2,12,0
26433,5,1,2,0
26434,6,1,7,1
26435,2,1,7,1
26436,3,3,6,0
26437,2,1,2,1
26438,0,2,9,2
26439,4,1,3,2
26440,3,3,6,0
26441,2,3,12,1
26442,2,3,13,0
26443,3,4,1,2
26444,4,2,6,2
26445,4,2,4,1
26446,2,1,9,0
26447,7,3,10,2
26448,2,2,11,1
26449,3,1,8,1
26450,3,4,13,1
26451,4,2,12,2
26452,2,2,12,2
26453,2,2,3,2
26454,2,5,7,2
26455,1,3,2,1
26456,8,3,2,0
26457,2,1,13,1
26458,3,0,7,1
26459,5,1,12,0
26460,3,1,12,2
26461,2,1,8,1
26462,4,0,6,3
26463,3,2,4,2
26464,1,2,2,0
26465,4,1,2,1
26466,4,1,6,2
26467,6,6,7,2
26468,1,1,11,1
26469,3,4,8,3
26470,2,4,13,0
26471,2,1,7,1
26472,5,1,6,2
26473,3,2,9,0
26474,5,6,5,1
26475,2,1,2,2
26476,3,1,13,2
26477,1,3,5,1
26478,2,2,4,2
26479,3,0,12,2
26480,6,1,8,0
26481,5,1,4,0
26482,0,4,3,1
26483,4,2,9,1
26484,1,2,8,3
26485,4,2,7,1
26486,3,3,8,0
26487,1,0,8,0
26488,1,2,2,0
26489,2,4,4,0
26490,3,2,9,1
26491,4,0,2,0
26492,2,1,4,1
26493,2,1,4,0
26494,4,1,10,0
26495,3,0,10,0
26496,4,0,1,1
26497,5,5,9,2
26498,2,1,8,0
26499,2,2,5,0
26500,4,1,13,1
26501,1,3,6,2
26502,5,1,3,1
26503,3,4,7,1
26504,3,2,7,1
26505,6,3,6,0
26506,6,3,1,2
26507,3,1,6,3
26508,1,1,9,0
26509,1,1,8,0
26510,0,4,6,2
26511,4,3,7,1
26512,4,0,12,1
26513,7,2,10,1
26514,0,3,9,1
26515,1,6,3,1
26516,3,4,13,4
26517,4,2,3,1
26518,2,3,4,0
26519,4,1,5,2
26520,1,2,5,2
26521,2,2,3,1
26522,2,1,4,0
26523,1,1,6,0
26524,3,1,2,1
26525,5,5,7,0
26526,2,0,8,0
26527,4,2,13,0
26528,1,2,10,1
26529,1,1,2,1
26530,1,1,7,0
26531,2,4,10,0
26532,3,2,10,1
26533,4,0,13,2
26534,1,1,2,2
26535,0,2,13,2
26536,0,4,9,2
26537,4,4,11,0
26538,2,1,4,4
26539,2,3,2,4
26540,1,2,10,0
26541,3,1,9,2
26542,0,4,8,1
26543,3,1,13,1
26544,4,2,4,2
26545,1,2,6,2
26546,1,3,8,0
26547,4,0,1,1
26548,2,3,4,2
26549,4,0,9,2
26550,5,1,11,1
26551,2,1,3,0
26552,5,0,2,0
26553,2,1,10,1
26554,2,1,8,0
26555,4,3,12,1
26556,0,4,3,1
26557,6,2,8,0
26558,4,2,8,0
26559,1,0,10,2
26560,4,2,5,1
26561,2,0,3,0
26562,2,3,1,2
26563,3,5,11,2
26564,3,1,3,0
26565,2,3,2,0
26566,5,1,9,0
26567,3,5,7,1
26568,5,3,8,0
26569,3,4,8,1
26570,2,1,1,2
26571,3,3,2,1
26572,3,1,2,0
26573,5,2,7,1
26574,3,1,13,2
26575,5,2,3,1
26576,1,2,4,1
26577,5,1,8,0
26578,4,0,8,2
26579,7,1,11,1
26580,3,1,11,2
26581,1,3,1,3
26582,3,1,2,2
26583,3,1,7,2
26584,1,3,4,3
26585,5,2,1,1
26586,2,1,13,0
26587,4,2,6,2
26588,3,0,1,0
26589,3,1,8,0
26590,5,2,2,1
26591,2,4,7,1
26592,1,1,7,0
26593,3,4,8,1
26594,1,4,1,1
26595,0,0,8,1
26596,4,4,4,2
26597,2,5,5,3
26598,5,5,9,0
26599,0,2,2,0
26600,0,2,6,2
26601,5,1,12,2
26602,3,1,13,1
26603,3,2,9,1
26604,3,2,5,1
26605,3,3,12,1
26606,2,4,7,0
26607,1,3,5,3
26608,3,2,1,0
26609,2,2,11,0
26610,1,0,12,0
26611,1,1,13,3
26612,4,2,10,2
26613,4,4,4,1
26614,3,1,4,0
26615,1,3,13,2
26616,6,2,1,1
26617,4,3,8,1
26618,2,0,9,0
26619,5,1,10,0
26620,2,3,9,2
26621,2,2,4,2
26622,3,2,3,0
26623,1,1,1,2
26624,0,2,3,1
26625,6,2,3,0
26626,1,2,7,0
26627,1,0,2,1
26628,2,1,12,1
26629,1,0,5,1
26630,4,2,9,0
26631,2,1,8,1
26632,7,1,3,0
26633,2,0,6,0
26634,3,3,8,4
26635,2,0,13,1
26636,6,0,5,0
26637,1,2,9,0
26638,2,1,5,0
26639,4,1,5,2
26640,3,3,7,1
26641,1,2,4,1
26642,4,1,4,0
26643,3,3,5,1
26644,5,3,7,0
26645,4,4,2,2
26646,4,0,2,0
26647,3,0,6,0
26648,7,0,3,2
26649,4,2,10,0
26650,4,4,11,0
26651,4,1,8,2
26652,3,0,4,2
26653,1,4,8,1
26654,2,3,2,0
26655,3,2,1,1
26656,5,1,6,1
26657,4,2,13,1
26658,4,2,7,0
26659,2,1,11,0
26660,3,1,13,2
26661,1,2,3,1
26662,1,2,9,0
26663,3,3,6,0
26664,5,2,6,1
26665,5,5,1,2
26666,8,0,9,0
26667,2,0,12,0
26668,4,1,3,1
26669,6,2,6,0
26670,3,1,5,0
26671,3,1,13,0
26672,3,4,1,0
26673,2,1,7,1
26674,1,4,4,2
26675,3,4,5,1
26676,4,3,6,0
26677,2,0,1,2
26678,4,4,1,0
26679,6,1,4,1
26680,7,5,7,3
26681,3,2,12,1
26682,6,1,8,0
26683,2,0,4,4
26684,0,5,12,0
26685,4,3,11,3
26686,2,5,1,1
26687,2,2,9,2
26688,3,5,11,2
26689,4,5,10,0
26690,2,1,3,0
26691,1,0,5,2
26692,2,1,9,0
26693,3,2,1,0
26694,4,4,11,2
26695,1,1,4,0
26696,3,3,3,3
26697,3,3,2,0
26698,5,3,1,0
26699,1,0,11,1
26700,5,4,1,3
26701,2,1,9,1
26702,0,3,8,0
26703,2,2,12,0
26704,2,1,2,2
26705,5,2,11,0
26706,5,1,11,0
26707,4,4,3,1
26708,3,1,8,0
26709,2,1,7,1
26710,2,2,12,1
26711,3,3,1,1
26712,4,1,11,0
26713,6,1,3,0
26714,4,4,13,1
26715,2,1,11,4
26716,2,6,7,1
26717,3,2,5,1
26718,3,1,3,1
26719,3,0,11,0
26720,2,1,6,2
26721,4,1,5,2
26722,4,2,4,0
26723,2,2,11,2
26724,1,0,6,0
26725,6,2,2,0
26726,2,2,1,0
26727,2,5,3,2
26728,3,0,3,1
26729,2,2,1,0
26730,0,1,4,1
26731,4,3,4,2
26732,0,2,6,0
26733,4,4,5,1
26734,2,0,3,0
26735,1,0,8,0
26736,1,1,11,3
26737,3,0,1,1
26738,1,3,4,3
26739,2,2,1,2
26740,3,2,1,0
26741,3,2,1,1
26742,2,1,12,3
26743,5,0,3,1
26744,4,0,9,0
26745,4,2,10,1
26746,1,1,6,1
26747,1,0,8,1
26748,3,3,5,1
26749,5,4,4,0
26750,2,2,2,1
26751,2,2,2,1
26752,2,0,12,1
26753,1,2,4,0
26754,4,2,12,0
26755,6,0,5,0
26756,2,2,10,2
26757,4,0,11,1
26758,6,1,7,0
26759,3,1,9,1
26760,2,4,10,1
26761,3,4,12,2
26762,3,1,9,0
26763,2,2,6,2
26764,4,3,10,2
26765,7,3,13,0
26766,2,0,13,1
26767,0,4,7,0
26768,2,5,6,3
26769,3,4,5,2
26770,1,1,3,0
26771,4,2,13,1
26772,0,2,1,4
26773,2,0,12,2
26774,7,3,4,0
26775,6,1,1,1
26776,3,3,13,0
26777,5,2,6,1
26778,2,4,3,1
26779,3,1,3,1
26780,2,5,5,0
26781,4,0,12,0
26782,3,1,13,2
26783,5,3,13,2
26784,1,0,1,0
26785,3,2,9,0
26786,1,1,9,1
26787,0,3,6,1
26788,3,3,5,0
26789,4,2,8,1
26790,4,2,8,0
26791,2,4,9,2
26792,3,1,5,2
26793,2,8,9,0
26794,2,1,12,0
26795,3,2,9,0
26796,4,4,11,0
26797,5,2,3,0
26798,4,0,3,1
26799,3,3,12,0
26800,3,1,13,1
26801,2,2,8,1
26802,4,1,12,0
26803,2,2,2,1
26804,4,0,3,2
26805,3,2,3,0
26806,1,0,6,3
26807,5,0,3,2
26808,4,1,10,3
26809,3,2,3,0
26810,5,2,12,1
26811,3,3,12,1
