customer_id,variant
26817,treatment
26818,control
26819,treatment
26820,control
26821,control
26822,control
26823,control
26824,control
26825,control
26826,treatment
26827,treatment
26828,treatment
26829,control
26830,treatment
26831,control
26832,control
26833,control
26834,control
26835,control
26836,control
26837,control
26838,treatment
26839,treatment
26840,control
26841,control
26842,treatment
26843,control
26844,treatment
26845,control
26846,treatment
26847,treatment
26848,treatment
26849,control
26850,control
26851,control
26852,treatment
26853,treatment
26854,control
26855,control
26856,control
26857,treatment
26858,treatment
26859,control
26860,control
26861,control
26862,treatment
26863,treatment
26864,control
26865,control
26866,control
26867,treatment
26868,control
26869,treatment
26870,treatment
26871,treatment
26872,control
26873,treatment
26874,control
26875,control
26876,treatment
26877,control
26878,treatment
26879,control
26880,control
26881,control
26882,control
26883,control
26884,control
26885,control
26886,treatment
26887,control
26888,treatment
26889,control
26890,control
26891,control
26892,control
26893,treatment
26894,control
26895,control
26896,control
26897,control
26898,treatment
26899,treatment
26900,control
26901,treatment
26902,control
26903,control
26904,control
26905,control
26906,treatment
26907,control
26908,treatment
26909,treatment
26910,control
26911,treatment
26912,treatment
26913,treatment
26914,control
26915,control
26916,treatment
26917,control
26918,treatment
26919,treatment
26920,treatment
26921,control
26922,control
26923,control
26924,control
26925,treatment
26926,control
26927,treatment
26928,treatment
26929,control
26930,treatment
26931,control
26932,control
26933,treatment
26934,control
26935,control
26936,control
26937,treatment
26938,treatment
26939,treatment
26940,control
26941,treatment
26942,control
26943,control
26944,control
26945,control
26946,treatment
26947,treatment
26948,control
26949,control
26950,treatment
26951,treatment
26952,control
26953,control
26954,treatment
26955,control
26956,treatment
26957,control
26958,treatment
26959,control
26960,treatment
26961,control
26962,treatment
26963,control
26964,control
26965,treatment
26966,treatment
26967,treatment
26968,control
26969,control
26970,control
26971,treatment
26972,control
26973,treatment
26974,treatment
26975,control
26976,treatment
26977,treatment
26978,treatment
26979,treatment
26980,control
26981,control
26982,treatment
26983,treatment
26984,treatment
26985,treatment
26986,treatment
26987,treatment
26988,control
26989,control
26990,control
26991,control
26992,treatment
26993,control
26994,treatment
26995,treatment
26996,control
26997,control
26998,control
26999,treatment
27000,control
27001,treatment
27002,control
27003,control
27004,control
27005,control
27006,control
27007,control
27008,treatment
27009,control
27010,treatment
27011,control
27012,control
27013,control
27014,control
27015,treatment
27016,control
27017,treatment
27018,control
27019,control
27020,treatment
27021,control
27022,treatment
27023,control
27024,control
27025,treatment
27026,treatment
27027,treatment
27028,treatment
27029,treatment
27030,treatment
27031,treatment
27032,control
27033,treatment
27034,treatment
27035,control
27036,treatment
27037,treatment
27038,control
27039,control
27040,treatment
27041,control
27042,treatment
27043,treatment
27044,treatment
27045,control
27046,treatment
27047,control
27048,control
27049,treatment
27050,control
27051,control
27052,treatment
27053,control
27054,control
27055,treatment
27056,control
27057,control
27058,control
27059,treatment
27060,control
27061,control
27062,control
27063,treatment
27064,control
27065,control
27066,treatment
27067,control
27068,control
27069,control
27070,control
27071,control
27072,control
27073,control
27074,control
27075,control
27076,treatment
27077,control
27078,treatment
27079,control
27080,treatment
27081,treatment
27082,treatment
27083,treatment
27084,treatment
27085,treatment
27086,treatment
27087,treatment
27088,control
27089,control
27090,treatment
27091,control
27092,treatment
27093,treatment
27094,control
27095,treatment
27096,treatment
27097,control
27098,treatment
27099,control
27100,control
27101,treatment
27102,treatment
27103,treatment
27104,treatment
27105,treatment
27106,treatment
27107,control
27108,control
27109,treatment
27110,control
27111,treatment
27112,control
27113,control
27114,treatment
27115,control
27116,control
27117,control
27118,control
27119,treatment
27120,treatment
27121,treatment
27122,treatment
27123,control
27124,treatment
27125,control
27126,control
27127,control
27128,treatment
27129,control
27130,control
27131,treatment
27132,control
27133,control
27134,control
27135,treatment
27136,control
27137,control
27138,control
27139,control
27140,control
27141,control
27142,treatment
27143,treatment
27144,treatment
27145,control
27146,treatment
27147,control
27148,treatment
27149,treatment
27150,control
27151,treatment
27152,control
27153,treatment
27154,control
27155,treatment
27156,control
27157,control
27158,control
27159,treatment
27160,treatment
27161,treatment
27162,treatment
27163,control
27164,control
27165,treatment
27166,treatment
27167,control
27168,treatment
27169,control
27170,treatment
27171,control
27172,control
27173,treatment
27174,control
27175,treatment
27176,treatment
27177,treatment
27178,treatment
27179,control
27180,treatment
27181,control
27182,control
27183,treatment
27184,control
27185,control
27186,treatment
27187,treatment
27188,control
27189,treatment
27190,treatment
27191,control
27192,treatment
27193,treatment
27194,control
27195,treatment
27196,control
27197,treatment
27198,treatment
27199,treatment
27200,treatment
27201,treatment
27202,treatment
27203,treatment
27204,control
27205,control
27206,control
27207,treatment
27208,treatment
27209,control
27210,control
27211,control
27212,treatment
27213,control
27214,control
27215,control
27216,control
27217,treatment
27218,control
27219,control
27220,control
27221,treatment
27222,control
27223,control
27224,treatment
27225,control
27226,treatment
27227,control
27228,control
27229,treatment
27230,control
27231,control
27232,treatment
27233,control
27234,treatment
27235,control
27236,treatment
27237,control
27238,control
27239,treatment
27240,treatment
27241,treatment
27242,control
27243,control
27244,control
27245,treatment
27246,control
27247,control
27248,control
27249,treatment
27250,control
27251,control
27252,control
27253,control
27254,control
27255,treatment
27256,control
27257,control
27258,treatment
27259,control
27260,control
27261,control
27262,control
27263,control
27264,control
27265,treatment
27266,control
27267,control
27268,control
27269,control
27270,treatment
27271,control
27272,control
27273,control
27274,control
27275,treatment
27276,treatment
27277,treatment
27278,control
27279,treatment
27280,control
27281,control
27282,treatment
27283,control
27284,control
27285,treatment
27286,control
27287,control
27288,treatment
27289,control
27290,control
27291,treatment
27292,treatment
27293,control
27294,control
27295,treatment
27296,control
27297,treatment
27298,control
27299,control
27300,control
27301,control
27302,control
27303,control
27304,control
27305,control
27306,treatment
27307,control
27308,control
27309,control
27310,control
27311,control
27312,treatment
27313,treatment
27314,control
27315,treatment
27316,control
27317,treatment
27318,control
27319,treatment
27320,treatment
27321,treatment
27322,control
27323,treatment
27324,control
27325,treatment
27326,control
27327,treatment
27328,treatment
27329,control
27330,control
27331,control
27332,control
27333,treatment
27334,treatment
27335,treatment
27336,treatment
27337,treatment
27338,treatment
27339,treatment
27340,control
27341,control
27342,control
27343,treatment
27344,control
27345,treatment
27346,control
27347,treatment
27348,control
27349,control
27350,control
27351,control
27352,treatment
27353,control
27354,treatment
27355,control
27356,treatment
27357,control
27358,control
27359,control
27360,control
27361,control
27362,treatment
27363,control
27364,control
27365,control
27366,treatment
27367,control
27368,control
27369,treatment
27370,control
27371,treatment
27372,treatment
27373,control
27374,control
27375,treatment
27376,control
27377,treatment
27378,control
27379,treatment
27380,control
27381,control
27382,control
27383,treatment
27384,control
27385,treatment
27386,control
27387,control
27388,control
27389,treatment
27390,control
27391,treatment
27392,control
27393,treatment
27394,control
27395,treatment
27396,treatment
27397,treatment
27398,treatment
27399,treatment
27400,control
27401,control
27402,control
27403,treatment
27404,control
27405,treatment
27406,control
27407,control
27408,treatment
27409,treatment
27410,treatment
27411,control
27412,treatment
27413,treatment
27414,control
27415,treatment
27416,treatment
27417,control
27418,treatment
27419,control
27420,treatment
27421,control
27422,treatment
27423,treatment
27424,control
27425,treatment
27426,control
27427,control
27428,treatment
27429,treatment
27430,control
27431,treatment
27432,control
27433,control
27434,control
27435,control
27436,control
27437,treatment
27438,control
27439,control
27440,treatment
27441,treatment
27442,treatment
27443,control
27444,treatment
27445,treatment
27446,control
27447,treatment
27448,treatment
27449,treatment
27450,control
27451,treatment
27452,treatment
27453,treatment
27454,control
27455,treatment
27456,control
27457,treatment
27458,treatment
27459,control
27460,control
27461,control
27462,treatment
27463,treatment
27464,treatment
27465,treatment
27466,treatment
27467,treatment
27468,control
27469,treatment
27470,treatment
27471,treatment
27472,control
27473,treatment
27474,treatment
27475,treatment
27476,control
27477,treatment
27478,control
27479,treatment
27480,treatment
27481,control
27482,control
27483,control
27484,control
27485,treatment
27486,treatment
27487,treatment
27488,control
27489,control
27490,control
27491,treatment
27492,control
27493,treatment
27494,control
27495,control
27496,treatment
27497,control
27498,control
27499,control
27500,treatment
27501,treatment
27502,treatment
27503,control
27504,control
27505,control
27506,control
27507,treatment
27508,treatment
27509,control
27510,control
27511,control
27512,treatment
27513,control
27514,treatment
27515,control
27516,treatment
27517,control
27518,treatment
27519,control
27520,treatment
27521,treatment
27522,treatment
27523,treatment
27524,treatment
27525,control
27526,treatment
27527,treatment
27528,control
27529,control
27530,treatment
27531,treatment
27532,control
27533,treatment
27534,treatment
27535,control
27536,control
27537,treatment
27538,treatment
27539,control
27540,control
27541,control
27542,control
27543,control
27544,treatment
27545,control
27546,control
27547,control
27548,control
27549,control
27550,treatment
27551,control
27552,control
27553,control
27554,treatment
27555,control
27556,control
27557,control
27558,treatment
27559,treatment
27560,treatment
27561,treatment
27562,treatment
27563,treatment
27564,treatment
27565,treatment
27566,treatment
27567,treatment
27568,treatment
27569,control
27570,control
27571,treatment
27572,treatment
27573,treatment
27574,control
27575,treatment
27576,treatment
27577,control
27578,treatment
27579,control
27580,treatment
27581,control
27582,control
27583,treatment
27584,control
27585,control
27586,treatment
27587,control
27588,treatment
27589,control
27590,treatment
27591,control
27592,treatment
27593,control
27594,treatment
27595,control
27596,treatment
27597,treatment
27598,control
27599,control
27600,control
27601,treatment
27602,treatment
27603,control
27604,control
27605,treatment
27606,treatment
27607,control
27608,control
27609,control
27610,treatment
27611,treatment
27612,control
27613,treatment
27614,treatment
27615,treatment
27616,treatment
27617,treatment
27618,control
27619,control
27620,treatment
27621,control
27622,treatment
27623,control
27624,treatment
27625,control
27626,control
27627,treatment
27628,treatment
27629,control
27630,treatment
27631,treatment
27632,control
27633,control
27634,control
27635,control
27636,control
27637,control
27638,treatment
27639,control
27640,control
27641,treatment
27642,treatment
27643,treatment
27644,control
27645,treatment
27646,treatment
27647,control
27648,treatment
27649,treatment
27650,control
27651,treatment
27652,control
27653,control
27654,treatment
27655,control
27656,control
27657,control
27658,control
27659,control
27660,control
27661,control
27662,control
27663,treatment
27664,control
27665,treatment
27666,control
27667,control
27668,treatment
27669,treatment
27670,control
27671,control
27672,treatment
27673,treatment
27674,treatment
27675,treatment
27676,treatment
27677,control
27678,control
27679,treatment
27680,control
27681,treatment
27682,treatment
27683,treatment
27684,treatment
27685,treatment
27686,treatment
27687,control
27688,control
27689,treatment
27690,treatment
27691,treatment
27692,control
27693,control
27694,control
27695,treatment
27696,control
27697,treatment
27698,control
27699,treatment
27700,treatment
27701,treatment
27702,control
27703,treatment
27704,treatment
27705,control
27706,control
27707,treatment
27708,treatment
27709,treatment
27710,treatment
27711,treatment
27712,treatment
27713,treatment
27714,control
27715,control
27716,control
27717,control
27718,treatment
27719,control
27720,treatment
27721,control
27722,control
27723,control
27724,control
27725,control
27726,treatment
27727,control
27728,treatment
27729,control
27730,treatment
27731,treatment
27732,treatment
27733,treatment
27734,treatment
27735,control
27736,treatment
27737,treatment
27738,treatment
27739,control
27740,treatment
27741,treatment
27742,control
27743,treatment
27744,control
27745,control
27746,treatment
27747,control
27748,control
27749,control
27750,treatment
27751,control
27752,treatment
27753,treatment
27754,control
27755,treatment
27756,control
27757,control
27758,control
27759,treatment
27760,treatment
27761,treatment
27762,treatment
27763,treatment
27764,control
27765,treatment
27766,control
27767,treatment
27768,control
27769,treatment
27770,control
27771,control
27772,control
27773,treatment
27774,treatment
27775,treatment
27776,control
27777,treatment
27778,control
27779,control
27780,control
27781,control
27782,treatment
27783,control
27784,treatment
27785,treatment
27786,treatment
27787,treatment
27788,control
27789,treatment
27790,treatment
27791,control
27792,treatment
27793,treatment
27794,treatment
27795,control
27796,treatment
27797,control
27798,treatment
27799,treatment
27800,treatment
27801,control
27802,control
27803,treatment
27804,treatment
27805,treatment
27806,control
27807,treatment
27808,control
27809,control
27810,treatment
27811,treatment
27812,treatment
27813,control
27814,treatment
27815,treatment
27816,control
27817,treatment
27818,control
27819,control
27820,treatment
27821,control
27822,treatment
27823,treatment
27824,control
27825,treatment
27826,control
27827,treatment
27828,control
27829,control
27830,control
27831,control
27832,control
27833,treatment
27834,treatment
27835,control
27836,control
27837,control
27838,control
27839,control
27840,control
27841,control
27842,control
27843,control
27844,control
27845,control
27846,treatment
27847,treatment
27848,treatment
27849,control
27850,control
27851,treatment
27852,control
27853,control
27854,treatment
27855,control
27856,treatment
27857,treatment
27858,control
27859,control
27860,treatment
27861,treatment
27862,control
27863,treatment
27864,control
27865,treatment
27866,control
27867,control
27868,control
27869,control
27870,control
27871,treatment
27872,treatment
27873,control
27874,control
27875,treatment
27876,control
27877,treatment
27878,treatment
27879,control
27880,treatment
27881,control
27882,treatment
27883,control
27884,control
27885,control
27886,treatment
27887,control
27888,treatment
27889,control
27890,treatment
27891,control
27892,treatment
27893,treatment
27894,treatment
27895,control
27896,control
27897,treatment
27898,control
27899,control
27900,treatment
27901,treatment
27902,treatment
27903,treatment
27904,control
27905,treatment
27906,treatment
27907,control
27908,control
27909,control
27910,control
27911,control
27912,control
27913,control
27914,treatment
27915,treatment
27916,treatment
27917,control
27918,control
27919,control
27920,control
27921,treatment
27922,control
27923,treatment
27924,control
27925,treatment
27926,treatment
27927,control
27928,treatment
27929,control
27930,control
27931,treatment
27932,control
27933,control
27934,treatment
27935,treatment
27936,treatment
27937,control
27938,treatment
27939,control
27940,control
27941,control
27942,control
27943,treatment
27944,control
27945,treatment
27946,control
27947,control
27948,control
27949,control
27950,control
27951,treatment
27952,treatment
27953,control
27954,treatment
27955,control
27956,control
27957,treatment
27958,control
27959,control
27960,control
27961,treatment
27962,treatment
27963,treatment
27964,control
27965,control
27966,treatment
27967,control
27968,control
27969,treatment
27970,control
27971,treatment
27972,control
27973,control
27974,control
27975,treatment
27976,control
27977,treatment
27978,treatment
27979,treatment
27980,treatment
27981,control
27982,treatment
27983,treatment
27984,treatment
27985,treatment
27986,control
27987,treatment
27988,treatment
27989,treatment
27990,control
27991,control
27992,control
27993,control
27994,control
27995,treatment
27996,treatment
27997,control
27998,control
27999,control
28000,treatment
28001,treatment
28002,control
28003,treatment
28004,treatment
28005,control
28006,treatment
28007,treatment
28008,control
28009,treatment
28010,control
28011,treatment
28012,treatment
28013,control
28014,treatment
28015,treatment
28016,treatment
28017,treatment
28018,treatment
28019,treatment
28020,control
28021,control
28022,control
28023,control
28024,control
28025,control
28026,control
28027,control
28028,treatment
28029,control
28030,treatment
28031,treatment
28032,treatment
28033,treatment
28034,treatment
28035,control
28036,control
28037,treatment
28038,control
28039,treatment
28040,control
28041,control
28042,treatment
28043,treatment
28044,treatment
28045,treatment
28046,treatment
28047,treatment
28048,control
28049,control
28050,treatment
28051,treatment
28052,control
28053,control
28054,treatment
28055,control
28056,control
28057,control
28058,treatment
28059,control
28060,control
28061,control
28062,treatment
28063,control
28064,treatment
28065,control
28066,control
28067,control
28068,control
28069,control
28070,treatment
28071,control
28072,control
28073,control
28074,treatment
28075,treatment
28076,treatment
28077,control
28078,treatment
28079,treatment
28080,control
28081,treatment
28082,control
28083,control
28084,treatment
28085,treatment
28086,control
28087,treatment
28088,treatment
28089,treatment
28090,treatment
28091,treatment
28092,treatment
28093,treatment
28094,control
28095,control
28096,control
28097,treatment
28098,treatment
28099,treatment
28100,treatment
28101,control
28102,treatment
28103,control
28104,control
28105,treatment
28106,treatment
28107,treatment
28108,control
28109,control
28110,treatment
28111,control
28112,control
28113,treatment
28114,treatment
28115,control
28116,control
28117,control
28118,treatment
28119,treatment
28120,treatment
28121,treatment
28122,treatment
28123,control
28124,control
28125,control
28126,treatment
28127,treatment
28128,control
28129,treatment
28130,control
28131,treatment
28132,treatment
28133,control
28134,treatment
28135,treatment
28136,control
28137,control
28138,treatment
28139,control
28140,treatment
28141,treatment
28142,treatment
28143,treatment
28144,treatment
28145,treatment
28146,treatment
28147,control
28148,treatment
28149,treatment
28150,treatment
28151,treatment
28152,control
28153,treatment
28154,control
28155,treatment
28156,control
28157,control
28158,treatment
28159,treatment
28160,control
28161,control
28162,control
28163,treatment
28164,control
28165,treatment
28166,treatment
28167,treatment
28168,control
28169,treatment
28170,treatment
28171,treatment
28172,control
28173,treatment
28174,treatment
28175,treatment
28176,control
28177,treatment
28178,control
28179,control
28180,control
28181,treatment
28182,treatment
28183,treatment
28184,control
28185,control
28186,treatment
28187,control
28188,control
28189,control
28190,control
28191,control
28192,treatment
28193,treatment
28194,treatment
28195,control
28196,control
28197,treatment
28198,treatment
28199,treatment
28200,treatment
28201,treatment
28202,control
28203,treatment
28204,control
28205,treatment
28206,control
28207,treatment
28208,control
28209,treatment
28210,control
28211,treatment
28212,control
28213,control
28214,control
28215,control
28216,treatment
28217,control
28218,control
28219,treatment
28220,treatment
28221,control
28222,control
28223,treatment
28224,control
28225,control
28226,treatment
28227,control
28228,treatment
28229,control
28230,control
28231,control
28232,control
28233,treatment
28234,treatment
28235,control
28236,treatment
28237,control
28238,control
28239,treatment
28240,treatment
28241,treatment
28242,control
28243,treatment
28244,treatment
28245,treatment
28246,treatment
28247,treatment
28248,control
28249,treatment
28250,control
28251,treatment
28252,treatment
28253,treatment
28254,treatment
28255,treatment
28256,treatment
28257,control
28258,treatment
28259,control
28260,control
28261,treatment
28262,control
28263,control
28264,treatment
28265,treatment
28266,control
28267,treatment
28268,control
28269,treatment
28270,treatment
28271,control
28272,treatment
28273,control
28274,control
28275,control
28276,treatment
28277,control
28278,treatment
28279,control
28280,control
28281,treatment
28282,treatment
28283,control
28284,treatment
28285,treatment
28286,treatment
28287,control
28288,treatment
28289,treatment
28290,treatment
28291,control
28292,treatment
28293,control
28294,treatment
28295,treatment
28296,treatment
28297,treatment
28298,control
28299,treatment
28300,control
28301,treatment
28302,treatment
28303,control
28304,treatment
28305,control
28306,control
28307,control
28308,control
28309,treatment
28310,treatment
28311,treatment
28312,control
28313,treatment
28314,control
28315,control
28316,control
28317,treatment
28318,treatment
28319,control
28320,control
28321,control
28322,control
28323,treatment
28324,treatment
28325,control
28326,treatment
28327,treatment
28328,treatment
28329,treatment
28330,treatment
28331,control
28332,treatment
28333,treatment
28334,control
28335,treatment
28336,treatment
28337,control
28338,control
28339,treatment
28340,treatment
28341,control
28342,treatment
28343,treatment
28344,treatment
28345,treatment
28346,control
28347,treatment
28348,control
28349,control
28350,control
28351,control
28352,control
28353,control
28354,treatment
28355,control
28356,treatment
28357,control
28358,control
28359,treatment
28360,control
28361,treatment
28362,treatment
28363,treatment
28364,control
28365,control
28366,control
28367,control
28368,control
28369,treatment
28370,control
28371,control
28372,control
28373,treatment
28374,treatment
28375,control
28376,treatment
28377,treatment
28378,control
28379,treatment
28380,treatment
28381,control
28382,control
28383,control
28384,treatment
28385,control
28386,control
28387,treatment
28388,treatment
28389,control
28390,control
28391,treatment
28392,treatment
28393,treatment
28394,treatment
28395,control
28396,treatment
28397,control
28398,treatment
28399,control
28400,treatment
28401,treatment
28402,control
28403,treatment
28404,control
28405,control
28406,treatment
28407,treatment
28408,treatment
28409,control
28410,treatment
28411,control
28412,control
28413,control
28414,treatment
28415,treatment
28416,treatment
28417,control
28418,control
28419,treatment
28420,treatment
28421,control
28422,treatment
28423,control
28424,control
28425,treatment
28426,treatment
28427,treatment
28428,control
28429,control
28430,control
28431,control
28432,control
28433,control
28434,treatment
28435,control
28436,control
28437,treatment
28438,treatment
28439,treatment
28440,control
28441,control
28442,treatment
28443,control
28444,control
28445,control
28446,control
28447,treatment
28448,control
28449,control
28450,control
28451,control
28452,treatment
28453,treatment
28454,treatment
28455,treatment
28456,control
28457,control
28458,treatment
28459,treatment
28460,treatment
28461,treatment
28462,control
28463,treatment
28464,control
28465,treatment
28466,control
28467,treatment
28468,treatment
28469,treatment
28470,control
28471,control
28472,treatment
28473,treatment
28474,control
28475,control
28476,control
28477,treatment
28478,treatment
28479,treatment
28480,control
28481,treatment
28482,control
28483,treatment
28484,treatment
28485,treatment
28486,treatment
28487,control
28488,treatment
28489,control
28490,treatment
28491,treatment
28492,treatment
28493,treatment
28494,treatment
28495,treatment
28496,control
28497,treatment
28498,treatment
28499,treatment
28500,treatment
28501,control
28502,treatment
28503,treatment
28504,control
28505,treatment
28506,treatment
28507,control
28508,treatment
28509,treatment
28510,control
28511,treatment
28512,control
28513,treatment
28514,treatment
28515,treatment
28516,control
28517,control
28518,control
28519,control
28520,treatment
28521,treatment
28522,treatment
28523,treatment
28524,control
28525,treatment
28526,treatment
28527,treatment
28528,control
28529,control
28530,control
28531,control
28532,control
28533,treatment
28534,treatment
28535,control
28536,control
28537,treatment
28538,control
28539,control
28540,control
28541,treatment
28542,control
28543,treatment
28544,control
28545,control
28546,control
28547,treatment
28548,control
28549,control
28550,treatment
28551,treatment
28552,control
28553,treatment
28554,control
28555,control
28556,control
28557,control
28558,treatment
28559,treatment
28560,control
28561,treatment
28562,control
28563,control
28564,treatment
28565,treatment
28566,treatment
28567,treatment
28568,treatment
28569,control
28570,treatment
28571,treatment
28572,control
28573,control
28574,control
28575,control
28576,treatment
28577,treatment
28578,treatment
28579,treatment
28580,treatment
28581,treatment
28582,treatment
28583,control
28584,control
28585,treatment
28586,treatment
28587,treatment
28588,treatment
28589,control
28590,treatment
28591,treatment
28592,treatment
28593,treatment
28594,treatment
28595,treatment
28596,treatment
28597,treatment
28598,treatment
28599,control
28600,treatment
28601,control
28602,control
28603,control
28604,control
28605,treatment
28606,treatment
28607,treatment
28608,control
28609,treatment
28610,control
28611,treatment
28612,treatment
28613,treatment
28614,control
28615,control
28616,control
28617,control
28618,treatment
28619,control
28620,control
28621,treatment
28622,treatment
28623,control
28624,treatment
28625,treatment
28626,treatment
28627,control
28628,control
28629,control
28630,treatment
28631,control
28632,control
28633,treatment
28634,treatment
28635,treatment
28636,control
28637,control
28638,treatment
28639,control
28640,treatment
28641,control
28642,treatment
28643,control
28644,control
28645,treatment
28646,control
28647,treatment
28648,control
28649,treatment
28650,treatment
28651,treatment
28652,control
28653,control
28654,treatment
28655,treatment
28656,treatment
28657,control
28658,control
28659,treatment
28660,control
28661,treatment
28662,control
28663,control
28664,control
28665,treatment
28666,treatment
28667,control
28668,treatment
28669,control
28670,treatment
28671,treatment
28672,control
28673,treatment
28674,control
28675,control
28676,control
28677,control
28678,control
28679,treatment
28680,treatment
28681,treatment
28682,treatment
28683,treatment
28684,control
28685,control
28686,control
28687,control
28688,treatment
28689,control
28690,treatment
28691,control
28692,control
28693,treatment
28694,treatment
28695,treatment
28696,control
28697,control
28698,control
28699,treatment
28700,control
28701,treatment
28702,treatment
28703,treatment
28704,treatment
28705,treatment
28706,treatment
28707,control
28708,control
28709,control
28710,control
28711,control
28712,control
28713,control
28714,control
28715,control
28716,treatment
28717,treatment
28718,treatment
28719,control
28720,control
28721,control
28722,control
28723,treatment
28724,treatment
28725,control
28726,treatment
28727,control
28728,control
28729,treatment
28730,control
28731,treatment
28732,treatment
28733,control
28734,control
28735,treatment
28736,treatment
28737,control
28738,control
28739,treatment
28740,treatment
28741,control
28742,treatment
28743,control
28744,treatment
28745,control
28746,control
28747,treatment
28748,control
28749,control
28750,control
28751,treatment
28752,control
28753,control
28754,treatment
28755,control
28756,treatment
28757,treatment
28758,control
28759,control
28760,control
28761,treatment
28762,treatment
28763,control
28764,treatment
28765,control
28766,control
28767,treatment
28768,treatment
28769,control
28770,control
28771,treatment
28772,control
28773,control
28774,control
28775,treatment
28776,control
28777,control
28778,control
28779,treatment
28780,treatment
28781,treatment
28782,control
28783,treatment
28784,control
28785,control
28786,treatment
28787,treatment
28788,control
28789,control
28790,treatment
28791,control
28792,treatment
28793,treatment
28794,control
28795,control
28796,control
28797,control
28798,treatment
28799,control
28800,control
28801,control
28802,treatment
28803,control
28804,control
28805,control
28806,control
28807,treatment
28808,treatment
28809,control
28810,control
28811,control
28812,control
28813,treatment
28814,treatment
28815,control
28816,treatment
28817,treatment
28818,control
28819,treatment
28820,treatment
28821,control
28822,treatment
28823,control
28824,control
28825,treatment
28826,treatment
28827,control
28828,control
28829,treatment
28830,control
28831,treatment
28832,control
28833,treatment
28834,control
28835,control
28836,treatment
28837,treatment
28838,control
28839,treatment
28840,control
28841,control
28842,control
28843,control
28844,control
28845,treatment
28846,treatment
28847,control
28848,treatment
28849,control
28850,control
28851,control
28852,treatment
28853,treatment
28854,treatment
28855,treatment
28856,treatment
28857,treatment
28858,treatment
28859,treatment
28860,control
28861,treatment
28862,control
28863,control
28864,control
28865,treatment
28866,treatment
28867,treatment
28868,treatment
28869,control
28870,control
28871,control
28872,treatment
28873,control
28874,treatment
28875,control
28876,control
28877,control
28878,treatment
28879,treatment
28880,treatment
28881,treatment
28882,control
28883,control
28884,control
28885,control
28886,control
28887,treatment
28888,control
28889,treatment
28890,control
28891,treatment
28892,treatment
28893,control
28894,treatment
28895,control
28896,treatment
28897,treatment
28898,treatment
28899,control
28900,treatment
28901,control
28902,control
28903,treatment
28904,treatment
28905,treatment
28906,treatment
28907,control
28908,treatment
28909,control
28910,control
28911,treatment
28912,treatment
28913,treatment
28914,control
28915,control
28916,control
28917,treatment
28918,control
28919,treatment
28920,treatment
28921,treatment
28922,treatment
28923,control
28924,control
28925,control
28926,treatment
28927,treatment
28928,control
28929,control
28930,control
28931,control
28932,treatment
28933,control
28934,treatment
28935,control
28936,treatment
28937,treatment
28938,control
28939,treatment
28940,control
28941,control
28942,treatment
28943,control
28944,control
28945,treatment
28946,control
28947,treatment
28948,treatment
28949,control
28950,treatment
28951,control
28952,treatment
28953,control
28954,treatment
28955,control
28956,control
28957,treatment
28958,treatment
28959,control
28960,control
28961,treatment
28962,control
28963,control
28964,treatment
28965,control
28966,treatment
28967,control
28968,control
28969,treatment
28970,control
28971,treatment
28972,control
28973,control
28974,control
28975,treatment
28976,control
28977,control
28978,treatment
28979,treatment
28980,treatment
28981,control
28982,treatment
28983,treatment
28984,control
28985,control
28986,control
28987,treatment
28988,treatment
28989,treatment
28990,control
28991,treatment
28992,control
28993,control
28994,treatment
28995,treatment
28996,control
28997,control
28998,treatment
28999,treatment
29000,control
29001,control
29002,control
29003,treatment
29004,control
29005,treatment
29006,control
29007,control
29008,control
29009,treatment
29010,treatment
29011,control
29012,control
29013,control
29014,control
29015,control
29016,treatment
29017,treatment
29018,control
29019,control
29020,treatment
29021,control
29022,control
29023,control
29024,control
29025,treatment
29026,control
29027,control
29028,treatment
29029,treatment
29030,control
29031,treatment
29032,treatment
29033,control
29034,control
29035,treatment
29036,treatment
29037,treatment
29038,control
29039,control
29040,treatment
29041,control
29042,treatment
29043,treatment
29044,control
29045,control
29046,treatment
29047,control
29048,treatment
29049,control
29050,treatment
29051,treatment
29052,treatment
29053,treatment
29054,control
29055,control
29056,treatment
29057,treatment
29058,control
29059,control
29060,control
29061,treatment
29062,treatment
29063,treatment
29064,control
29065,treatment
29066,control
29067,treatment
29068,control
29069,control
29070,control
29071,treatment
29072,treatment
29073,control
29074,treatment
29075,control
29076,treatment
29077,control
29078,treatment
29079,treatment
29080,control
29081,control
29082,control
29083,treatment
29084,control
29085,control
29086,treatment
29087,treatment
29088,treatment
29089,treatment
29090,treatment
29091,control
29092,control
29093,treatment
29094,treatment
29095,control
29096,control
29097,control
29098,treatment
29099,treatment
29100,control
29101,control
29102,control
29103,control
29104,control
29105,control
29106,control
29107,control
29108,control
29109,treatment
29110,treatment
29111,treatment
29112,treatment
29113,treatment
29114,control
29115,control
29116,treatment
29117,control
29118,control
29119,control
29120,treatment
29121,control
29122,control
29123,treatment
29124,treatment
29125,control
29126,control
29127,treatment
29128,control
29129,control
29130,control
29131,treatment
29132,control
29133,treatment
29134,treatment
29135,treatment
29136,treatment
29137,treatment
29138,treatment
29139,control
29140,control
29141,treatment
29142,treatment
29143,treatment
29144,treatment
29145,control
29146,control
29147,treatment
29148,control
29149,control
29150,treatment
29151,treatment
29152,treatment
29153,treatment
29154,control
29155,control
29156,treatment
29157,control
