customer_id,templates_used,workflows_created,days_active_during_trial,integrations_connected
21791,4,1,13,0
21792,6,1,7,2
21793,3,4,5,2
21794,0,1,5,0
21795,0,2,2,0
21796,0,2,6,0
21797,5,2,13,1
21798,4,1,5,0
21799,7,6,11,3
21800,1,2,2,2
21801,3,4,8,3
21802,2,0,1,1
21803,1,1,1,1
21804,1,0,1,3
21805,1,1,6,2
21806,0,2,1,1
21807,4,1,5,0
21808,3,1,6,0
21809,1,3,4,3
21810,2,1,3,2
21811,0,2,4,3
21812,2,3,1,1
21813,3,4,14,3
21814,0,0,2,0
21815,1,1,2,0
21816,1,0,6,2
21817,0,2,2,1
21818,4,2,12,2
21819,0,2,5,1
21820,1,3,14,1
21821,1,0,6,0
21822,0,0,2,0
21823,2,0,2,0
21824,2,0,4,0
21825,1,1,6,1
21826,1,0,6,1
21827,1,5,5,0
21828,2,1,3,1
21829,1,0,6,1
21830,0,0,3,0
21831,3,1,3,1
21832,1,0,1,1
21833,3,1,3,0
21834,1,2,4,0
21835,2,1,4,2
21836,2,0,5,2
21837,2,1,2,0
21838,1,0,2,0
21839,1,1,3,0
21840,3,0,2,0
21841,4,3,11,3
21842,1,1,6,1
21843,1,0,5,2
21844,1,1,2,0
21845,3,1,4,0
21846,0,0,5,1
21847,1,1,6,1
21848,1,0,6,1
21849,3,2,5,2
21850,2,0,2,0
21851,3,1,3,0
21852,1,0,5,0
21853,1,1,2,0
21854,1,0,2,2
21855,0,2,1,0
21856,0,1,4,2
21857,4,4,10,2
21858,0,1,4,0
21859,2,0,3,1
21860,1,1,1,0
21861,3,0,1,0
21862,0,0,1,2
21863,6,5,6,0
21864,0,1,4,1
21865,1,0,3,2
21866,1,0,3,2
21867,1,1,5,1
21868,3,1,6,1
21869,1,0,3,0
21870,2,2,6,0
21871,0,0,1,0
21872,0,1,1,0
21873,1,0,2,2
21874,2,1,5,2
21875,7,5,8,5
21876,3,1,3,2
21877,2,1,1,1
21878,0,2,5,2
21879,1,3,1,2
21880,2,3,1,1
21881,3,1,2,0
21882,2,2,4,2
21883,0,1,5,1
21884,1,1,1,1
21885,0,3,6,1
21886,0,3,3,1
21887,3,1,6,1
21888,1,3,6,2
21889,0,0,2,2
21890,1,0,6,1
21891,1,0,2,1
21892,2,2,2,2
21893,3,1,1,1
21894,1,1,6,1
21895,1,0,6,1
21896,4,3,9,3
21897,2,1,5,1
21898,1,1,3,0
21899,0,1,1,1
21900,0,0,6,0
21901,0,2,6,0
21902,1,1,5,0
21903,3,1,2,2
21904,1,2,3,0
21905,1,3,4,0
21906,4,3,6,0
21907,1,1,1,0
21908,1,0,2,0
21909,1,0,2,1
21910,0,0,1,1
21911,0,0,3,0
21912,0,1,2,1
21913,1,2,2,1
21914,2,0,3,2
21915,2,0,6,0
21916,4,1,7,2
21917,0,2,4,1
21918,4,2,14,1
21919,3,4,11,2
21920,4,2,9,0
21921,2,2,12,4
21922,4,1,1,1
21923,3,1,2,2
21924,3,0,3,0
21925,1,0,2,1
21926,1,0,1,1
21927,4,2,10,2
21928,1,1,4,1
21929,4,1,4,2
21930,1,4,11,2
21931,0,1,1,2
21932,1,0,1,3
21933,4,3,13,2
21934,5,2,6,2
21935,1,0,3,0
21936,5,4,6,2
21937,5,4,8,0
21938,1,0,5,0
21939,6,4,8,1
21940,3,0,6,1
21941,0,3,6,1
21942,2,1,3,1
21943,6,3,10,1
21944,0,0,4,1
21945,2,0,4,0
21946,0,0,3,0
21947,4,0,3,1
21948,4,0,4,1
21949,1,0,1,2
21950,3,3,3,1
21951,6,2,7,3
21952,0,0,4,0
21953,1,0,2,0
21954,3,3,7,3
21955,1,1,3,1
21956,1,3,1,2
21957,0,1,1,0
21958,4,4,12,3
21959,1,0,4,0
21960,0,0,2,2
21961,4,0,3,0
21962,2,1,5,1
21963,1,0,3,2
21964,0,1,3,2
21965,2,0,4,2
21966,1,3,5,0
21967,0,1,1,0
21968,2,0,6,0
21969,2,0,4,0
21970,6,6,6,5
21971,0,3,4,3
21972,2,2,3,2
21973,1,2,4,1
21974,1,1,10,4
21975,2,0,4,2
21976,1,1,4,0
21977,1,0,4,0
21978,3,0,1,1
21979,1,0,1,1
21980,1,1,2,1
21981,1,0,5,2
21982,1,3,1,0
21983,0,0,6,1
21984,4,2,6,0
21985,1,0,2,0
21986,3,3,10,2
21987,3,0,5,0
21988,0,1,2,0
21989,3,0,2,0
21990,4,2,9,1
21991,4,4,6,2
21992,1,1,5,0
21993,4,2,12,2
21994,0,0,5,0
21995,1,3,7,3
21996,5,4,14,2
21997,3,3,6,2
21998,0,0,2,0
21999,4,2,5,4
22000,2,0,2,1
22001,1,3,6,3
22002,1,0,4,1
22003,0,2,5,0
22004,2,0,3,2
22005,1,0,2,1
22006,4,1,4,1
22007,1,2,2,1
22008,2,1,1,0
22009,1,1,1,0
22010,3,0,2,1
22011,0,1,2,1
22012,8,2,8,2
22013,1,0,4,0
22014,2,6,9,0
22015,2,1,4,1
22016,0,0,5,0
22017,3,0,5,0
22018,1,2,6,1
22019,1,1,2,0
22020,2,1,1,0
22021,0,0,3,1
22022,1,2,5,0
22023,0,1,5,0
22024,1,0,6,1
22025,2,0,6,0
22026,0,1,6,1
22027,4,5,12,0
22028,1,3,6,3
22029,4,1,8,3
22030,1,1,5,3
22031,1,1,6,2
22032,2,0,1,1
22033,5,2,11,3
22034,0,1,1,1
22035,0,0,6,0
22036,5,4,5,4
22037,2,3,3,0
22038,2,3,12,1
22039,0,1,4,1
22040,0,1,5,0
22041,0,1,6,0
22042,4,2,4,2
22043,0,0,4,0
22044,2,0,5,2
22045,1,1,2,2
22046,1,1,1,0
22047,0,1,3,0
22048,3,3,5,1
22049,0,0,3,3
22050,1,3,1,1
22051,2,2,4,2
22052,0,0,4,0
22053,1,0,5,1
22054,2,1,3,0
22055,2,0,6,0
22056,4,2,5,1
22057,3,0,6,1
22058,1,0,1,0
22059,0,0,4,1
22060,4,1,10,2
22061,1,1,4,0
22062,3,0,6,0
22063,0,3,3,1
22064,3,2,12,1
22065,3,1,4,0
22066,3,0,2,1
22067,1,0,6,1
22068,4,1,1,2
22069,1,3,6,0
22070,4,1,6,2
22071,2,2,5,1
22072,0,0,6,0
22073,1,0,3,0
22074,2,0,5,1
22075,0,1,1,2
22076,0,0,6,0
22077,2,0,1,0
22078,2,0,4,0
22079,5,3,5,1
22080,1,1,5,1
22081,3,4,6,3
22082,1,1,1,2
22083,1,1,1,0
22084,5,3,8,3
22085,0,0,5,0
22086,0,2,6,0
22087,1,0,3,2
22088,0,1,1,1
22089,1,1,1,0
22090,2,2,5,2
22091,1,0,6,1
22092,5,2,6,2
22093,0,0,2,0
22094,0,1,3,0
22095,2,0,1,1
22096,4,5,8,3
22097,0,0,2,2
22098,3,3,13,2
22099,1,1,4,0
22100,1,0,5,1
22101,1,1,2,1
22102,0,0,3,2
22103,1,0,3,0
22104,0,0,5,0
22105,2,1,2,0
22106,2,1,5,0
22107,3,1,3,2
22108,0,2,4,0
22109,0,3,4,2
22110,0,1,1,1
22111,1,3,1,0
22112,2,3,9,3
22113,2,2,2,1
22114,1,1,4,1
22115,1,1,6,1
22116,2,0,2,0
22117,5,2,14,4
22118,0,0,3,0
22119,1,0,6,1
22120,0,0,4,0
22121,5,2,7,1
22122,1,1,1,0
22123,0,0,4,0
22124,4,5,11,2
22125,1,2,1,1
22126,2,0,1,2
22127,0,0,5,0
22128,8,2,12,1
22129,1,0,2,2
22130,3,1,5,0
22131,4,5,10,4
22132,2,1,3,1
22133,2,3,7,3
22134,0,1,4,0
22135,1,0,1,1
22136,0,0,6,0
22137,0,0,1,0
22138,0,1,6,0
22139,0,0,5,1
22140,1,3,1,2
22141,1,0,1,0
22142,1,0,2,0
22143,3,0,1,0
22144,0,2,4,0
22145,1,3,6,2
22146,4,3,7,0
22147,1,2,3,1
22148,6,6,5,2
22149,2,1,3,0
22150,0,1,5,0
22151,1,0,1,0
22152,4,3,4,0
22153,3,3,5,2
22154,1,1,3,0
22155,0,1,6,0
22156,2,0,4,1
22157,3,2,6,0
22158,2,0,2,3
22159,0,1,4,0
22160,1,2,3,2
22161,1,1,3,0
22162,0,3,3,0
22163,1,1,2,1
22164,2,2,5,2
22165,0,2,4,0
22166,1,1,4,0
22167,0,1,6,1
22168,1,2,4,1
22169,2,3,2,3
22170,2,2,2,1
22171,1,1,3,1
22172,0,3,1,2
22173,1,1,4,0
22174,1,0,4,0
22175,2,0,3,1
22176,2,0,2,1
22177,0,2,4,1
22178,3,1,2,0
22179,4,1,6,0
22180,0,1,5,0
22181,0,2,2,1
22182,0,2,6,0
22183,1,1,1,0
22184,1,1,3,1
22185,0,1,5,0
22186,2,1,6,0
22187,1,2,6,4
22188,2,1,5,2
22189,1,1,1,1
22190,2,1,1,0
22191,0,0,3,0
22192,0,1,1,2
22193,0,0,3,2
22194,0,1,1,0
22195,7,5,12,0
22196,2,0,4,2
22197,6,2,13,2
22198,2,2,1,2
22199,2,0,6,3
22200,2,0,4,1
22201,2,0,2,0
22202,2,2,5,1
22203,2,3,2,1
22204,0,1,6,2
22205,0,1,6,0
22206,0,1,5,1
22207,5,3,7,2
22208,2,6,7,1
22209,0,0,4,1
22210,1,1,6,0
22211,0,0,4,0
22212,1,2,2,0
22213,1,0,3,2
22214,3,1,4,1
22215,3,1,5,2
22216,4,4,11,1
22217,0,0,6,0
22218,1,1,1,1
22219,1,1,5,2
22220,0,1,3,1
22221,1,0,1,0
22222,8,3,6,1
22223,3,0,1,2
22224,0,2,1,1
22225,1,3,4,2
22226,4,1,3,0
22227,3,1,2,1
22228,4,2,13,2
22229,0,1,2,0
22230,1,1,2,0
22231,2,1,6,0
22232,1,0,6,1
22233,3,2,1,2
22234,1,1,2,1
22235,0,0,1,0
22236,1,3,5,2
22237,3,0,5,2
22238,1,1,6,0
22239,1,5,14,5
22240,0,2,1,1
22241,1,2,3,2
22242,0,0,5,2
22243,1,3,3,0
22244,0,2,2,2
22245,0,0,3,1
22246,1,0,5,1
22247,2,0,1,1
22248,1,0,3,2
22249,4,1,7,3
22250,0,2,5,3
22251,1,1,1,1
22252,5,4,10,2
22253,1,3,2,3
22254,2,0,4,0
22255,2,2,7,2
22256,2,0,5,1
22257,2,3,5,0
22258,1,0,2,1
22259,4,1,6,2
22260,0,0,2,2
22261,1,1,6,0
22262,2,0,4,2
22263,0,1,3,0
22264,2,1,6,1
22265,1,1,2,0
22266,3,3,1,0
22267,1,0,5,1
22268,3,0,3,1
22269,1,1,1,3
22270,1,0,4,1
22271,5,2,8,4
22272,1,0,2,2
22273,0,1,5,1
22274,1,2,5,1
22275,4,1,6,2
22276,3,3,3,0
22277,1,0,6,0
22278,2,0,2,3
22279,2,1,1,1
22280,1,2,4,0
22281,1,0,4,0
22282,1,0,4,0
22283,3,0,4,1
22284,2,1,12,1
22285,4,3,5,2
22286,1,1,2,0
22287,0,1,5,1
22288,2,2,6,0
22289,3,4,10,1
22290,3,1,4,1
22291,1,2,4,0
22292,1,0,6,1
22293,2,0,5,0
22294,0,0,6,0
22295,1,2,2,1
22296,1,1,2,2
22297,2,2,2,1
22298,2,0,1,0
22299,4,0,1,0
22300,1,1,4,0
22301,2,2,3,0
22302,1,2,4,1
22303,1,0,5,0
22304,0,2,3,0
22305,1,0,4,2
22306,0,2,4,1
22307,2,3,12,1
22308,1,1,3,2
22309,0,0,5,1
22310,4,3,2,0
22311,2,1,4,0
22312,4,1,5,1
22313,2,0,4,0
22314,3,2,4,3
22315,4,2,2,0
22316,4,2,13,4
22317,1,0,1,1
22318,1,0,3,0
22319,1,3,5,2
22320,0,2,3,1
22321,0,3,2,1
22322,1,4,7,4
22323,0,0,2,1
22324,4,4,14,1
22325,1,0,6,0
22326,0,1,2,2
22327,1,1,6,1
22328,0,1,6,0
22329,2,0,4,0
22330,3,2,4,1
22331,1,0,1,1
22332,1,0,5,0
22333,1,0,6,0
22334,3,1,2,1
22335,2,1,6,1
22336,1,0,4,1
22337,1,2,5,0
22338,2,0,1,1
22339,3,1,4,1
22340,5,4,13,3
22341,0,0,1,2
22342,2,0,2,0
22343,1,0,2,3
22344,0,0,5,0
22345,0,0,2,0
22346,0,0,3,0
22347,0,0,4,2
22348,1,2,6,1
22349,2,3,11,1
22350,0,2,6,0
22351,1,1,1,3
22352,0,2,6,0
22353,2,0,2,0
22354,2,2,5,2
22355,2,1,5,2
22356,6,3,12,2
22357,3,0,2,0
22358,1,1,3,0
22359,0,0,3,0
22360,2,3,5,0
22361,2,0,6,0
22362,5,2,5,3
22363,0,0,4,1
22364,2,0,2,0
22365,1,0,5,1
22366,3,3,12,4
22367,0,0,4,0
22368,2,0,1,0
22369,2,3,7,2
22370,4,4,11,1
22371,4,2,5,1
22372,5,1,11,2
22373,1,3,1,2
22374,0,2,5,1
22375,2,1,5,0
22376,1,1,5,1
22377,2,0,4,1
22378,1,0,2,1
22379,0,0,2,0
22380,1,0,4,1
22381,0,0,2,1
22382,2,3,9,2
22383,2,0,4,0
22384,1,0,4,0
22385,8,6,5,2
22386,5,4,11,2
22387,0,1,5,0
22388,1,1,3,0
22389,2,2,10,2
22390,5,2,13,1
22391,2,1,5,2
22392,3,0,1,0
22393,4,2,1,0
22394,2,1,2,0
22395,1,0,1,0
22396,3,1,2,0
22397,3,1,2,0
22398,1,2,5,0
22399,2,3,4,0
22400,1,1,3,1
22401,1,2,1,0
22402,3,2,5,0
22403,1,1,1,0
22404,0,1,5,0
22405,1,1,1,1
22406,1,2,2,0
22407,2,2,5,2
22408,2,2,1,0
22409,0,0,6,1
22410,3,1,6,0
22411,2,1,3,0
22412,3,2,6,1
22413,1,2,3,1
22414,3,0,5,1
22415,5,3,10,2
22416,5,2,5,1
22417,8,2,9,3
22418,0,0,2,3
22419,0,0,1,0
22420,0,1,2,0
22421,0,0,5,0
22422,2,0,2,0
22423,1,1,5,0
22424,0,1,6,0
22425,1,1,6,0
22426,1,0,6,2
22427,3,3,3,2
22428,0,2,6,0
22429,2,0,5,1
22430,1,1,5,1
22431,0,3,2,3
22432,1,1,4,0
22433,1,1,1,0
22434,2,1,2,3
22435,0,2,5,0
22436,3,2,13,2
22437,3,1,4,0
22438,0,0,2,0
22439,4,2,12,2
22440,3,3,11,4
22441,2,1,6,1
22442,3,3,14,2
22443,4,2,10,2
22444,2,2,3,1
22445,3,0,3,0
22446,1,0,1,0
22447,0,0,5,2
22448,1,1,4,2
22449,0,0,5,0
22450,2,3,3,0
22451,4,2,14,1
22452,3,3,10,2
22453,1,1,2,0
22454,1,0,5,0
22455,2,2,1,0
22456,0,3,1,0
22457,7,3,5,1
22458,3,1,1,0
22459,0,1,5,0
22460,2,0,6,2
22461,0,1,1,0
22462,3,0,4,2
22463,1,3,4,0
22464,0,0,2,0
22465,3,1,6,0
22466,0,0,4,0
22467,0,0,2,1
22468,8,3,14,3
22469,2,1,4,0
22470,2,1,1,0
22471,1,0,4,2
22472,1,3,6,1
22473,0,3,2,0
22474,1,1,1,0
22475,0,0,3,0
22476,0,1,5,1
22477,1,0,5,1
22478,2,1,4,1
22479,3,1,2,2
22480,1,1,6,2
22481,8,1,13,3
22482,2,0,2,1
22483,2,0,4,0
22484,3,3,11,1
22485,2,1,6,0
22486,1,0,2,0
22487,0,1,6,0
22488,1,2,3,2
22489,2,1,6,0
22490,2,0,3,0
22491,1,0,4,0
22492,0,1,6,0
22493,3,1,1,0
22494,2,0,2,0
22495,1,0,1,1
22496,1,0,2,0
22497,0,0,3,0
22498,0,0,4,1
22499,5,2,12,3
22500,3,1,3,0
22501,1,0,4,2
22502,3,1,6,1
22503,2,1,5,0
22504,1,1,3,1
22505,2,0,4,0
22506,2,4,13,1
22507,1,0,4,0
22508,5,3,11,1
22509,1,0,1,0
22510,2,1,3,0
22511,1,0,6,0
22512,3,1,2,0
22513,1,0,6,0
22514,4,3,7,3
22515,6,2,10,1
22516,2,0,1,0
22517,3,1,4,1
22518,1,1,4,1
22519,2,1,3,0
22520,1,1,1,1
22521,0,0,3,1
22522,0,1,5,0
22523,1,1,3,0
22524,0,3,1,2
22525,5,2,5,3
22526,4,2,6,0
22527,1,2,2,0
22528,2,0,1,1
22529,1,0,4,0
22530,0,2,2,1
22531,2,1,5,1
22532,1,1,5,1
22533,2,0,2,1
22534,6,1,11,2
22535,4,3,8,4
22536,1,1,2,0
22537,1,0,6,1
22538,1,1,1,3
22539,1,0,2,1
22540,1,0,3,1
22541,4,2,11,0
22542,2,2,11,3
22543,1,1,3,2
22544,0,2,3,0
22545,2,0,6,1
22546,1,2,6,0
22547,2,1,6,2
22548,3,1,1,2
22549,0,0,5,0
22550,7,3,6,1
22551,1,0,4,1
22552,0,0,2,0
22553,2,0,1,2
22554,7,5,7,0
22555,0,1,6,0
22556,1,0,5,1
22557,0,3,3,2
22558,1,0,3,3
22559,1,0,1,1
22560,1,0,1,1
22561,0,1,3,1
22562,1,1,1,0
22563,4,3,10,4
22564,0,0,5,0
22565,3,3,3,0
22566,1,2,6,2
22567,1,0,6,0
22568,3,2,4,2
22569,2,2,1,1
22570,1,0,5,0
22571,6,2,13,2
22572,5,3,5,2
22573,0,1,2,0
22574,4,2,5,3
22575,1,0,4,1
22576,0,1,2,0
22577,0,1,2,0
22578,3,0,3,0
22579,1,3,4,0
22580,0,0,1,0
22581,0,1,4,2
22582,4,1,9,3
22583,3,0,6,0
22584,5,3,8,2
22585,4,2,6,1
22586,1,3,1,0
22587,0,0,6,0
22588,0,0,1,0
22589,3,1,4,0
22590,1,1,3,0
22591,4,0,5,0
22592,1,0,2,0
22593,3,1,1,1
22594,2,0,3,0
22595,3,3,9,2
22596,0,0,1,1
22597,3,2,2,0
22598,1,0,1,2
22599,1,0,3,3
22600,3,0,6,0
22601,3,1,1,1
22602,2,0,3,0
22603,0,1,3,1
22604,2,1,4,2
22605,0,0,5,0
22606,0,3,2,2
22607,4,1,6,0
22608,2,1,4,2
22609,4,2,5,1
22610,2,1,6,1
22611,1,1,1,1
22612,3,0,2,1
22613,0,0,4,1
22614,0,1,6,2
22615,1,2,1,0
22616,0,0,2,0
22617,5,3,10,2
22618,5,3,11,1
22619,8,4,6,3
22620,1,2,1,0
22621,2,3,5,0
22622,1,0,4,0
22623,8,1,6,2
22624,0,1,3,0
22625,1,2,1,0
22626,0,1,1,1
22627,1,0,2,1
22628,3,0,4,1
22629,1,2,1,2
22630,4,3,9,0
22631,3,1,2,3
22632,4,2,9,0
22633,0,0,1,1
22634,2,2,2,1
22635,0,0,3,1
22636,5,4,13,1
22637,1,0,6,1
22638,2,1,6,0
22639,3,3,2,0
22640,1,0,6,0
22641,3,4,8,2
22642,2,0,1,1
22643,3,2,8,3
22644,4,1,2,1
22645,4,2,4,1
22646,3,1,1,0
22647,0,0,6,1
22648,1,0,1,0
22649,3,0,3,1
22650,2,0,6,2
22651,0,2,5,1
22652,1,2,2,0
22653,2,2,10,5
22654,1,1,3,1
22655,2,1,1,1
22656,3,1,2,2
22657,0,0,4,0
22658,4,3,13,3
22659,1,0,5,1
22660,1,2,6,1
22661,1,0,3,0
22662,4,3,11,3
22663,0,2,3,0
22664,2,1,6,1
22665,2,2,7,1
22666,0,1,5,0
22667,2,3,1,0
22668,4,2,3,0
22669,2,2,1,1
22670,0,2,5,0
22671,0,0,4,2
22672,2,1,3,1
22673,1,3,4,0
22674,3,1,2,0
22675,2,1,6,1
22676,0,2,3,0
22677,0,1,5,1
22678,4,2,5,0
22679,4,0,5,1
22680,3,0,2,0
22681,1,0,3,2
22682,4,1,13,1
22683,3,4,12,3
22684,0,0,1,0
22685,1,0,4,2
22686,0,1,6,0
22687,1,1,5,0
22688,1,1,2,1
22689,0,1,6,0
22690,2,3,5,2
22691,2,1,6,1
22692,3,4,9,2
22693,3,0,3,1
22694,1,3,5,1
22695,4,3,5,1
22696,1,0,1,3
22697,6,4,5,3
22698,1,0,6,0
22699,2,3,11,3
22700,0,1,5,0
22701,0,0,3,1
22702,1,1,6,1
22703,2,2,4,0
22704,0,0,4,2
22705,0,1,5,3
22706,0,1,6,0
22707,4,0,3,0
22708,4,3,5,1
22709,2,1,6,0
22710,0,1,1,1
22711,1,3,8,0
22712,2,4,7,1
22713,1,3,2,1
22714,3,2,10,1
22715,3,2,14,2
22716,1,2,5,1
22717,3,0,1,2
22718,2,0,2,1
22719,0,1,2,0
22720,1,0,2,0
22721,0,1,2,2
22722,0,2,2,0
22723,0,0,5,0
22724,6,4,8,2
22725,0,0,5,1
22726,1,0,6,0
22727,0,1,3,1
22728,0,2,5,0
22729,2,3,6,0
22730,1,0,3,2
22731,0,3,6,0
22732,4,1,12,1
22733,4,2,5,0
22734,1,0,3,0
22735,3,1,5,2
22736,2,1,8,3
22737,1,2,2,0
22738,4,1,6,0
22739,1,0,2,1
22740,0,0,6,1
22741,4,0,4,2
22742,1,0,4,0
22743,1,0,5,0
22744,1,1,2,0
22745,3,1,5,1
22746,2,1,2,0
22747,3,0,4,1
22748,1,2,2,1
22749,1,0,4,1
22750,1,1,2,1
22751,0,0,1,0
22752,1,2,4,0
22753,7,3,7,2
22754,1,3,3,0
22755,5,2,5,3
22756,4,0,6,0
22757,0,0,6,1
22758,5,2,7,2
22759,1,3,4,1
22760,1,1,2,1
22761,1,0,1,2
22762,0,1,3,0
22763,1,1,1,0
22764,3,2,5,1
22765,2,1,13,3
22766,2,3,1,1
22767,0,1,4,0
22768,1,0,3,0
22769,0,0,1,1
22770,3,1,6,0
22771,3,0,2,0
22772,3,1,1,1
22773,0,0,2,0
22774,1,3,1,1
22775,1,0,1,1
22776,0,1,2,1
22777,1,0,2,1
22778,0,2,1,0
22779,1,1,5,0
22780,1,3,5,1
22781,1,1,3,0
22782,2,1,6,2
22783,1,0,5,2
22784,0,0,1,1
22785,2,0,1,1
22786,4,0,6,0
22787,0,1,6,2
22788,4,1,5,0
22789,1,0,3,1
22790,3,1,1,1
22791,4,0,1,2
22792,4,4,10,2
22793,2,1,2,3
22794,2,0,3,0
22795,0,1,6,0
22796,1,0,6,0
22797,1,0,5,0
22798,0,1,1,2
22799,4,4,7,1
22800,3,3,3,1
22801,1,3,2,1
22802,1,2,6,0
22803,1,5,6,2
22804,0,1,4,3
22805,2,0,5,3
22806,0,0,2,0
22807,2,0,4,2
22808,0,0,5,0
22809,4,4,9,1
22810,4,2,10,2
22811,4,0,1,0
22812,1,3,2,2
22813,0,0,3,1
22814,1,2,3,0
22815,0,3,2,1
22816,3,1,6,2
22817,5,3,11,2
22818,1,4,13,1
22819,2,3,6,0
22820,1,3,2,1
22821,0,0,6,0
22822,1,0,4,1
22823,0,1,6,0
22824,1,0,1,1
22825,2,3,3,1
22826,1,0,2,0
22827,3,3,10,2
22828,2,0,4,0
22829,1,0,4,0
22830,3,3,10,2
22831,1,0,3,0
22832,4,2,4,0
22833,1,0,1,2
22834,0,0,2,0
22835,1,1,3,1
22836,4,1,5,2
22837,4,1,6,2
22838,1,1,3,0
22839,4,3,13,2
22840,0,1,2,1
22841,0,0,5,2
22842,3,1,6,0
22843,0,1,3,0
22844,0,2,1,1
22845,1,2,2,0
22846,1,1,4,0
22847,4,2,1,0
22848,2,3,11,0
22849,2,1,1,1
22850,0,0,3,1
22851,2,0,3,1
22852,1,2,1,2
22853,2,3,5,0
22854,1,2,1,0
22855,1,3,5,2
22856,0,0,3,1
22857,1,2,4,2
22858,1,1,3,2
22859,3,4,6,1
22860,2,1,5,0
22861,0,1,1,0
22862,0,1,2,0
22863,0,1,1,3
22864,3,2,4,3
22865,1,0,6,2
22866,3,2,2,0
22867,2,0,4,0
22868,0,1,5,0
22869,0,0,5,0
22870,0,0,5,2
22871,0,1,2,2
22872,8,4,8,2
22873,0,3,2,0
22874,2,0,2,0
22875,3,1,10,2
22876,2,0,1,1
22877,3,4,7,4
22878,2,1,5,2
22879,2,0,1,2
22880,3,0,3,0
22881,0,0,3,0
22882,0,0,4,0
22883,0,0,1,2
22884,2,0,2,2
22885,7,2,5,1
22886,7,3,11,1
22887,3,0,3,2
22888,4,0,6,0
22889,2,1,4,1
22890,1,0,5,0
22891,0,3,2,0
22892,4,4,7,4
22893,0,3,5,0
22894,1,1,2,2
22895,0,0,1,1
22896,1,5,12,4
22897,6,5,14,1
22898,4,0,1,0
22899,3,3,3,0
22900,1,0,2,0
22901,1,1,6,0
22902,1,1,3,0
22903,1,0,6,0
22904,0,1,2,0
22905,1,0,5,1
22906,0,3,6,1
22907,2,2,3,0
22908,1,1,5,0
22909,1,3,6,1
22910,1,0,3,0
22911,4,3,1,0
22912,1,1,1,3
22913,0,0,5,0
22914,2,2,5,1
22915,5,3,11,1
22916,4,1,2,3
22917,1,1,2,2
22918,3,0,4,0
22919,1,0,3,1
22920,1,0,5,1
22921,0,0,2,0
22922,1,1,1,1
22923,3,1,4,0
22924,1,0,3,1
22925,0,3,2,0
22926,1,2,4,0
22927,5,1,14,1
22928,0,3,4,1
22929,1,0,3,0
22930,3,1,6,0
22931,0,2,5,2
22932,0,3,2,0
22933,0,1,6,0
22934,2,0,1,0
22935,0,2,1,2
22936,0,0,3,1
22937,1,1,2,0
22938,0,0,3,0
22939,1,1,4,1
22940,2,0,3,2
22941,0,0,1,0
22942,4,3,6,3
22943,0,0,2,2
22944,1,1,4,1
22945,2,0,5,0
22946,1,3,4,0
22947,4,2,5,0
22948,1,0,5,1
22949,2,0,2,0
22950,1,2,4,0
22951,0,2,3,0
22952,0,0,1,1
22953,2,2,3,0
22954,2,2,12,1
22955,2,0,6,0
22956,2,3,6,1
22957,1,0,6,0
22958,0,1,6,0
22959,1,2,1,1
22960,0,0,1,2
22961,0,2,6,0
22962,3,1,5,2
22963,1,2,5,0
22964,3,2,9,2
22965,1,2,5,2
22966,0,3,6,2
22967,3,2,9,1
22968,0,0,1,0
22969,2,4,6,0
22970,1,0,1,0
22971,1,1,2,1
22972,0,0,2,0
22973,0,3,1,0
22974,0,0,3,1
22975,6,3,9,2
22976,1,0,4,1
22977,2,1,3,2
22978,0,1,6,0
22979,1,1,5,2
22980,2,0,2,1
22981,1,2,14,1
22982,0,0,4,2
22983,1,1,3,1
22984,1,0,6,1
22985,5,1,11,1
22986,1,1,4,0
22987,1,3,4,0
22988,4,1,13,3
22989,3,1,4,0
22990,1,3,7,2
22991,4,0,6,1
22992,1,1,3,0
22993,3,3,14,3
22994,0,0,1,2
22995,0,2,3,0
22996,1,1,5,1
22997,0,0,2,0
22998,0,1,2,1
22999,5,3,8,2
23000,1,0,3,0
23001,1,0,2,1
23002,6,3,7,0
23003,0,1,5,1
23004,1,5,13,3
23005,2,3,2,2
23006,0,0,1,0
23007,0,1,4,0
23008,2,1,4,0
23009,2,1,2,1
23010,3,3,3,2
23011,1,1,2,1
23012,3,1,5,0
23013,1,0,6,2
23014,1,0,3,0
23015,3,0,1,2
23016,1,0,6,1
23017,2,0,3,1
23018,0,0,1,3
23019,2,1,2,1
23020,0,0,1,0
23021,0,3,5,0
23022,2,2,13,3
23023,0,0,5,1
23024,2,5,6,3
23025,3,0,6,1
23026,4,1,6,0
23027,1,3,5,3
23028,0,0,5,0
23029,0,2,2,0
23030,1,0,5,1
23031,5,3,8,1
23032,1,3,2,1
23033,3,0,6,0
23034,2,0,1,3
23035,1,1,6,0
23036,0,0,5,0
23037,3,3,5,1
23038,0,1,6,0
23039,0,2,4,1
23040,2,1,1,0
23041,4,0,1,2
23042,4,4,10,3
23043,5,2,12,2
23044,2,0,5,1
23045,1,3,1,0
23046,3,4,12,4
23047,1,0,2,1
23048,2,1,2,0
23049,3,3,9,2
23050,0,1,5,0
23051,1,0,3,0
23052,0,0,4,0
23053,7,4,10,1
23054,2,1,2,0
23055,0,3,2,2
23056,2,1,4,0
23057,0,2,2,0
23058,1,0,3,1
23059,3,1,4,2
